fecha_date,sentiment_numeric,sentiment_weighted,sentiment_score,num_noticias,sentiment_ma_7,sentiment_ma_30,sentiment_extreme
2016-05-29,0.0,0.0,0.7672701875368754,3,-0.0984901323875965,-0.11643170604097687,False
2016-05-30,-0.2,-0.25161861181259154,0.7625157475471497,5,-0.11686622143526507,-0.11671797878225794,False
2016-05-31,-0.21428571428571427,-0.16939921889986312,0.8095497105802808,14,-0.033547467052509626,-0.12523452336098986,False
2016-06-02,-0.058823529411764705,-0.04663998589796178,0.7892923390164095,17,-0.082858696406885,-0.10842855408770272,False
2016-06-03,-0.42105263157894735,-0.32111063756440816,0.7481498028102674,19,-0.10388356004167568,-0.10087685902948239,False
2016-06-04,0.6666666666666666,0.40460318326950073,0.6808180212974548,3,-0.09046344777619479,-0.0993237467212981,True
2016-06-05,-0.25,-0.1958456039428711,0.8484580516815186,4,-0.08535786957901811,-0.08891552870016846,False
2016-06-06,-0.15384615384615385,-0.14717404544353485,0.8060433738506757,26,-0.06347296962437302,-0.08891552870016846,False
2016-06-07,-0.2222222222222222,-0.15767782595422533,0.7901542981465658,18,-0.09344517779802446,-0.08842049607790448,False
2016-06-08,-0.18181818181818182,-0.13366017151962628,0.8024233484810049,22,-0.16201264146848257,-0.07975421057654677,False
2016-06-09,0.19047619047619047,0.10655431378455389,0.8121771060285115,21,-0.15571740339289739,-0.07783646538263539,False
2016-06-11,-1.0,-0.5309160947799683,0.5309160947799683,1,-0.16720309204733716,-0.09083807157221373,False
2016-06-14,-0.04,-0.07536906242370606,0.820797860622406,25,-0.1446776883395907,-0.09680049363041594,False
2016-06-15,-0.20689655172413793,-0.15177893741377468,0.7362227306283754,29,-0.15242511651682975,-0.09257252886160885,False
2016-06-16,-0.25,-0.22757386602461338,0.8081196080893278,32,-0.18186660748895295,-0.09509739791695411,False
2016-06-18,0.0,0.0,0.4915754795074463,1,-0.10992025323600142,-0.10573559617129648,False
2016-06-19,0.0,-0.18789216876029968,0.731819361448288,2,-0.11465027212420247,-0.11914747716778866,False
2016-06-20,-0.07142857142857142,-0.09953612302030836,0.7505217694810459,28,-0.08632418771027303,-0.09241150619382016,False
2016-06-21,0.0,-0.027291615009307862,0.7995655560493469,25,-0.05381363542104254,-0.09453746477968546,False
2016-06-22,-0.12,-0.10847919464111327,0.800763418674469,25,-0.05381363542104254,-0.09807899992155196,False
2016-06-24,0.07142857142857142,0.04650365348373141,0.7468370571732521,28,-0.008482847722614706,-0.09156943679998249,False
2016-06-25,0.0,0.0,0.5202295780181885,1,-0.014789206311438752,-0.10505620957563251,False
2016-06-26,0.0,0.0,0.7170759290456772,4,-0.0680481516610195,-0.11132570824176004,False
2016-06-27,0.16666666666666666,0.12942334512869516,0.7899224484960238,12,-0.05163371896508575,-0.11761469299952641,False
2016-06-30,-0.20689655172413793,-0.14368063314207669,0.766700285262075,29,-0.0676541082008353,-0.11192899611067343,False
2016-07-01,-0.5217391304347826,-0.4001042324563731,0.7257923561593761,23,-0.10399327521085604,-0.11183847330843612,False
2016-07-03,0.0,0.006421834230422974,0.8467925041913986,4,-0.12825226750978672,-0.1265537989042767,False
2016-07-05,-0.05,-0.06563907116651535,0.769973748922348,20,-0.20422080679885246,-0.12272634425784827,False
2016-07-06,-0.3103448275862069,-0.2543741690701452,0.7773989665097204,29,-0.10505778529191813,-0.12992198299393734,False
2016-07-07,-0.23809523809523808,-0.16981294609251477,0.7767922821499053,21,-0.0812111772946965,-0.1261155661547079,False
2016-07-08,-0.4,-0.4023564298947652,0.8310259064038594,15,-0.10396944506389372,-0.13467309351854814,False
2016-07-10,1.0,0.5504605174064636,0.5504605174064636,1,-0.11256725545686638,-0.13467309351854814,True
2016-07-11,-0.2222222222222222,-0.2331779764758216,0.7955043050977919,18,-0.07622808844684563,-0.13426423545771135,False
2016-07-13,-0.23809523809523808,-0.15288604015395754,0.7558967315015339,21,-0.10681631956601449,-0.13180017924216345,False
2016-07-14,-0.1111111111111111,-0.12582374391732393,0.7920641093342392,27,-0.09731448503483753,-0.13066830671182672,False
2016-07-16,0.0,0.0,0.9401811361312866,1,-0.17410983313413736,-0.13779474540900588,False
2016-07-17,-0.5,-0.3839305639266968,0.8126854300498962,4,-0.15950504898794957,-0.13934486719179692,False
2016-07-18,-0.42105263157894735,-0.33584358817652654,0.7667513881859026,19,-0.18550782240747896,-0.1389674531355639,False
2016-07-19,0.0,0.012893080711364746,0.7552353015967778,14,-0.22697478118887776,-0.14087724655222295,False
2016-07-21,-0.15,-0.13094448745250703,0.8154678508639336,20,-0.26858024183264606,-0.15402117485029693,False
2016-07-22,-0.35714285714285715,-0.33490545409066336,0.9052480416638511,14,-0.21910250873410247,-0.14324830203212038,False
2016-07-24,-0.5,-0.4160924553871155,0.8763144612312317,4,-0.2403105228431444,-0.13543296608199457,False
2016-07-25,-0.3,-0.29123822450637815,0.6772330105304718,10,-0.2421523915161965,-0.13910498845447877,False
2016-07-27,-0.038461538461538464,-0.03758643223689152,0.7768010795116425,26,-0.24853552572800922,-0.13262425581153678,False
2016-07-28,-0.6086956521739131,-0.48429968693982,0.7798606973627339,23,-0.20435109465132476,-0.12605232929528795,False
2016-07-31,0.0,0.0,0.6947543621063232,2,-0.14395723518162337,-0.12279390931231728,False
2016-08-02,-0.21052631578947367,-0.17562642693519592,0.7632422055068769,19,-0.14839068247449622,-0.11397351399316853,False
2016-08-03,-0.043478260869565216,-0.02561443655387215,0.7196178241916324,23,-0.14302119215494027,-0.12713131383314197,False
2016-08-04,0.037037037037037035,0.006664560900794135,0.7432330846786499,27,-0.07221803377968172,-0.10816347519257574,False
2016-08-05,-0.36,-0.32227235555648803,0.8262755298614501,25,-0.08040286270822046,-0.1062179696756238,False
2016-08-06,0.0,0.0,0.7878487507502238,3,-0.09315544511941011,-0.10916622037996525,False
2016-08-08,0.047619047619047616,0.01132242168698992,0.7827962466648647,21,-0.06385258969696851,-0.10400882294088279,False
2016-08-09,0.0,-0.05729380249977112,0.6953944807702844,22,-0.08846812039031031,-0.09677836391794253,False
2016-08-10,-0.3076923076923077,-0.26489450381352353,0.8432729840278625,13,-0.05724904630282678,-0.08665083614142517,False
2016-08-11,0.2727272727272727,0.17950555140321905,0.7795009558851068,22,-0.03885148799972038,-0.09711091986991202,False
2016-08-13,-0.25,-0.16564415395259857,0.6887979656457901,4,-0.04864274446681623,-0.10700994643038975,False
2016-08-14,-0.125,-0.10373883694410324,0.7642822042107582,8,-0.05075225076733373,-0.11465669705366131,False
2016-08-15,0.16666666666666666,0.12878290812174478,0.831386086013582,18,-0.03258797455401648,-0.11677303049857454,False
2016-08-16,0.0,-0.05721637358268102,0.7613024264574051,24,-0.03598497872486776,-0.1060240256063001,False
2016-08-17,-0.1111111111111111,-0.07206034660339355,0.7228816797335943,18,0.035658069374241354,-0.10580538861727265,False
2016-08-18,-0.18181818181818182,-0.1377445703203028,0.7512032172896645,22,0.036974921131199094,-0.0932867368605852,False
2016-08-20,0.25,0.15572652220726013,0.7942923307418823,4,-0.012032817892988422,-0.09908583440580439,False
2016-08-21,0.4444444444444444,0.33585718274116516,0.7540120979150137,9,0.018244081643462282,-0.10292074923580029,True
2016-08-24,-0.08695652173913043,-0.09452087464539902,0.8039509291234224,23,0.004678874981305754,-0.10837400040933108,False
2016-08-25,-0.25925925925925924,-0.21427126504756785,0.8208475951795224,27,0.019782705758348222,-0.11842698851594262,False
2016-08-26,0.20833333333333334,0.1547219231724739,0.7630418067177137,24,-0.04545100186315187,-0.12327171380687686,False
2016-08-30,-0.21052631578947367,-0.16701679323848925,0.7454550846626884,19,-0.15456135429286672,-0.1305302265639181,False
2016-08-31,0.0,-0.032017754881005535,0.8319475807641682,19,-0.22167379688478267,-0.12868172474539744,False
2016-09-01,-0.36363636363636365,-0.3009094311432405,0.8060659319162369,22,-0.25957539598291757,-0.13266387350550596,False
2016-09-02,-0.6153846153846154,-0.42791528426683867,0.7662713619378897,13,-0.27721682468443454,-0.12571246202441894,False
2016-09-03,-1.0,-0.5643079727888107,0.5643079727888107,2,-0.2577897574455172,-0.14191858298615856,True
2016-09-04,-0.5,-0.47958245873451233,0.933488667011261,2,-0.2687500973538302,-0.13805048097382144,False
2016-09-06,0.058823529411764705,0.031231922261855182,0.822421414010665,17,-0.2506163109557353,-0.12852712210047582,False
2016-09-07,-0.037037037037037035,-0.03102732256606773,0.7646632073102174,27,-0.23101039489405445,-0.12866184166252465,False
2016-09-08,-0.12,-0.10874013423919678,0.7870080232620239,25,-0.17742525188990946,-0.10238125880075681,False
2016-09-09,-0.18181818181818182,-0.1739729263565757,0.7327202992005781,22,-0.15104562668462945,-0.10811826427294004,False
2016-09-11,-0.3333333333333333,-0.2906738718350728,0.8549982706705729,3,-0.2223093461912538,-0.1093242676046383,False
2016-09-13,-0.24,-0.18921197175979615,0.7758932614326477,25,-0.24898478335484944,-0.11909552661542253,False
2016-09-15,-0.38095238095238093,-0.2949250822975522,0.7800407807032267,21,-0.22391083900030556,-0.14435503649676,False
2016-09-17,-1.0,-0.4676141142845154,0.4676141142845154,1,-0.22430874456408437,-0.14238324264141874,False
2016-09-19,-0.2727272727272727,-0.21775538271123712,0.7940156622366472,22,-0.19083421421349006,-0.14519570741580953,False
2016-09-20,0.14285714285714285,0.06677747624261039,0.758393474987575,21,-0.2076150864548005,-0.15587458857424089,False
2016-09-22,-0.1935483870967742,-0.17675826530302724,0.7491917091031228,31,-0.17256880235264807,-0.1590979832234609,False
2016-09-23,-0.1,-0.05635215938091278,0.7844183504581451,20,-0.07977222470396504,-0.1541502964186993,False
2016-09-27,-0.34782608695652173,-0.3066780774489693,0.8184243285137675,23,-0.030844124136605613,-0.14235714934605173,False
2016-09-28,-0.043478260869565216,-0.04960109358248503,0.8125878365143485,23,0.06407353815307222,-0.13033050782605146,False
2016-09-29,0.2727272727272727,0.1819619292562658,0.7944724939086221,22,0.05444321737223463,-0.11152024206642445,False
2016-09-30,0.18181818181818182,0.12474132126027887,0.790097258307717,22,0.037647144387900525,-0.09553416010860737,False
2016-10-01,1.0,0.7312011122703552,0.7312011122703552,1,0.061828120006858125,-0.09781761031979262,True
2016-10-03,-0.25,-0.24417051076889038,0.7950456112623214,20,0.00863854570450465,-0.09972479345138979,False
2016-10-04,-0.21739130434782608,-0.17392467027125152,0.7898029127846593,23,-0.02240845261569919,-0.1043767528810063,False
2016-10-05,-0.19047619047619047,-0.13741124811626615,0.796836915470305,21,-0.08289224254992357,-0.09694947472597808,False
2016-10-06,-0.55,-0.42192811369895933,0.7929854109883309,20,-0.21101304595718393,-0.08801920617340984,False
2016-10-07,0.0,-0.03536705898516106,0.7759795351461931,33,-0.2138056348066409,-0.09007935828611165,False
2016-10-09,-0.3333333333333333,-0.2986452082792918,0.9101114471753439,6,-0.17232884630191309,-0.07709726313491808,False
2016-10-10,-0.25,-0.16564451158046722,0.765633475035429,16,-0.14514367070870562,-0.06499156532322252,False
2016-10-11,-0.35714285714285715,-0.263718632715089,0.7371252924203873,14,-0.09445623141840158,-0.06025432414954279,False
2016-10-12,0.1724137931034483,0.11641284926184292,0.7564745072660775,29,-0.08940379442052145,-0.0741320559950352,False
2016-10-13,0.125,0.05288498103618622,0.7601937080423037,24,-0.04674019323776546,-0.07683548475894068,False
2016-10-14,-0.05555555555555555,-0.06711603866683112,0.7978625860479143,18,-0.028401203593941927,-0.07865615900688841,False
2016-10-15,0.0,0.0,0.8768725395202637,1,-0.0033332298509266833,-0.07055067475496894,False
2016-10-16,0.0,0.0,0.7639652192592621,2,-0.05543491076371741,-0.07611634259844206,False
2016-10-18,0.05555555555555555,-0.03727158407370249,0.7797819756799274,18,-0.05601199115541961,-0.08836491548623841,False
2016-10-19,-0.13793103448275862,-0.08824281651398232,0.8029319962550854,29,-0.04967624495416175,-0.11703507564254621,False
2016-10-20,-0.34782608695652173,-0.24829891712769217,0.7209151853685793,23,-0.08553574997428316,-0.15153300624875246,False
2016-10-21,0.13333333333333333,0.04884541829427083,0.8337266723314921,15,-0.0720303539402468,-0.14335332601200418,False
2016-10-23,0.0,-0.022765815258026123,0.8228371540705363,3,-0.08162629620595337,-0.13015425092733862,False
2016-10-25,-0.2962962962962963,-0.25101653514084993,0.8123853151445035,27,-0.07982562920407661,-0.12452006114323592,False
2016-10-26,0.125,0.09453777223825455,0.800955094397068,24,-0.09429070948900085,-0.11234524216843407,False
2016-10-27,-0.10526315789473684,-0.10444317993364836,0.7768340800937853,19,-0.1381059304196383,-0.13422195324318612,False
2016-10-28,-0.07692307692307693,-0.0756381475008451,0.833077976336846,13,-0.15070686921411244,-0.13238298045706987,False
2016-10-30,-0.5,-0.34955447912216187,0.7647743225097656,4,-0.12392072846418889,-0.1238607681029005,False
2016-10-31,-0.3076923076923077,-0.25786112822019136,0.8335708884092478,13,-0.16836485719632227,-0.11936655828826119,False
2016-11-01,-0.1111111111111111,-0.11097238681934497,0.7984417809380425,27,-0.1799437254026046,-0.12625799528016743,False
2016-11-02,-0.13636363636363635,-0.06351354989138516,0.7565948908979242,22,-0.27419020196376315,-0.1265608509054645,False
2016-11-03,-0.21739130434782608,-0.21657112888667895,0.778920969237452,23,-0.2676448200771447,-0.13174001868889232,False
2016-11-04,-0.2222222222222222,-0.1854952573776245,0.7591395046975877,18,-0.23063324514089475,-0.12164171394035718,False
2016-11-05,-1.0,-0.7353634834289551,0.7353634834289551,1,-0.18305896384260048,-0.12297261372789502,True
2016-11-06,-0.4,-0.3037368059158325,0.7617604732513428,5,-0.16946925022857182,-0.12172506045376218,False
2016-11-07,0.0,0.0012198963335582189,0.6928676388093403,14,-0.1466281667383182,-0.12768958225123533,False
2016-11-08,0.2777777777777778,0.2220475822687149,0.7953155769242181,18,-0.2189386144311893,-0.12158591098967013,False
2016-11-09,0.0,0.0316144454068151,0.7574996311089088,29,-0.1486689774693107,-0.12321409159947914,False
2016-11-10,-0.06896551724137931,-0.05668354445490344,0.7946632525016522,29,-0.09241773961781836,-0.135461191202695,False
2016-11-12,-1.0,-0.6916683912277222,0.6916683912277222,1,-0.11100520170488516,-0.12670549922850763,True
2016-11-13,-0.2857142857142857,-0.24347602469580515,0.7971705964633397,7,-0.15563060781403656,-0.12994820307857827,False
2016-11-14,0.13043478260869565,0.09002185904461404,0.776895716138508,23,-0.15388991254682818,-0.13550833023196096,False
2016-11-15,-0.15,-0.12889233827590943,0.821690845489502,20,-0.17757670222036562,-0.1422187202067507,False
2016-11-16,-0.125,-0.0903302604953448,0.747648066530625,24,-0.03548848312268322,-0.13735264926069304,False
2016-11-17,0.045454545454545456,0.0437993122772737,0.8103190213441849,22,-0.006410050112730394,-0.13487856929185546,False
2016-11-18,-0.2413793103448276,-0.22249107216966563,0.8054037885419254,29,-0.019248170811920557,-0.13734719688074387,False
2016-11-20,0.4,0.3029491424560547,0.814832866191864,5,-0.039003332549387336,-0.1412984160878062,True
2016-11-21,-0.037037037037037035,-0.03992699362613537,0.7702373343485373,27,-0.03541169237587179,-0.13519776399087816,False
2016-11-22,0.0,0.0001550141502829159,0.8345134223208708,17,-0.041668736986910884,-0.1322997096692712,False
2016-11-24,-0.2727272727272727,-0.26717847043817694,0.7456780780445446,11,-0.06562412715617319,-0.1090488488104246,False
2016-11-25,-0.07692307692307693,-0.0651887792807359,0.7956159802583548,13,-0.10723768692349941,-0.103744401624339,False
2016-11-27,0.0,0.0,0.8578385412693024,2,-0.10192573687174644,-0.10929905581268881,False
2016-11-28,-0.5,-0.3901788033545017,0.7980857193470001,16,-0.14069745239823375,-0.12070486900998369,False
2016-11-29,0.043478260869565216,0.011654224084771198,0.8114979267120361,23,-0.14209336329914238,-0.1288841171429086,False
2016-11-30,0.025,-0.002743343263864517,0.7889028526842594,40,-0.16186244493624194,-0.11822704228953036,False
2016-12-01,-0.3333333333333333,-0.2712469945351283,0.848650927344958,12,-0.188096549101251,-0.10043987000293159,False
2016-12-02,-0.35,-0.2769498467445374,0.812276765704155,20,-0.15878975069146475,-0.0937610614675993,False
2016-12-04,-0.2,-0.20357235074043273,0.686479240655899,5,-0.18646180071832558,-0.09475988989911953,False
2016-12-06,-0.25,-0.18363872915506363,0.7598800733685493,16,-0.19086297539189317,-0.0908282663342934,False
2016-12-07,-0.2608695652173913,-0.18503121448599774,0.722207222295844,23,-0.16619249441964853,-0.0772157577757287,False
2016-12-08,-0.23076923076923078,-0.18205012610325447,0.7712446852372243,26,-0.13203361026522284,-0.0731473529432564,False
2016-12-09,-0.043478260869565216,-0.03355156597883805,0.7796060831650443,23,-0.12360947306419878,-0.07394619685846311,False
2016-12-11,-0.16666666666666666,-0.0985536277294159,0.7892467578252157,6,-0.12100675880160909,-0.08827216448821368,False
2016-12-12,0.05555555555555555,-0.03783765766355726,0.7691420548492007,18,-0.11173470153934247,-0.09071766582920023,False
2016-12-14,-0.16279069767441862,-0.1446033903332644,0.7531650613906772,43,-0.11626511189329647,-0.08154214477178459,False
