UTC,Open,High,Low,Close,Volume
2022-05-04,1868.278,1893.998,1861.298,1893.814,47.249509
2022-05-05,1893.814,1909.633,1872.358,1874.078,63.21128151
2022-05-06,1874.063,1892.373,1866.001,1883.148,53.839510000000004
2022-05-07,1874.063,1892.373,1866.001,1883.148,0.0
2022-05-08,1883.068,1885.558,1879.778,1881.128,1.690992
2022-05-09,1881.118,1881.988,1851.558,1854.565,53.65077
2022-05-10,1854.565,1865.278,1833.218,1833.463,56.30871
2022-05-11,1833.463,1858.018,1831.838,1853.963,54.66573
2022-05-12,1854.058,1858.708,1810.734,1821.248,62.53745
2022-05-13,1821.248,1828.678,1798.968,1810.678,44.90265
2022-05-14,1821.248,1828.678,1798.968,1810.678,0.0
2022-05-15,1809.648,1814.768,1809.628,1813.078,1.61977
2022-05-16,1813.048,1829.268,1786.638,1826.254,46.540890000000005
2022-05-17,1826.393,1835.998,1812.778,1814.428,54.639152
2022-05-18,1814.398,1824.614,1807.228,1815.938,48.911030000000004
2022-05-19,1815.948,1849.053,1810.798,1841.944,49.863112
2022-05-20,1841.973,1849.304,1832.178,1845.738,39.1263975
2022-05-21,1841.973,1849.304,1832.178,1845.738,0.0
2022-05-22,1844.686,1857.858,1843.353,1846.218,1.368795
2022-05-23,1846.218,1865.334,1845.648,1853.758,37.97885
2022-05-24,1853.768,1869.573,1849.208,1867.345,33.898542
2022-05-25,1867.345,1867.878,1842.138,1853.908,31.108155
2022-05-26,1853.908,1854.218,1840.798,1852.628,35.251774
2022-05-27,1852.648,1861.838,1847.828,1852.838,29.18342
2022-05-28,1852.648,1861.838,1847.828,1852.838,0.0
2022-05-29,1852.538,1853.788,1848.008,1849.753,0.7477400000000001
2022-05-30,1849.748,1863.883,1848.598,1852.358,17.541664
2022-05-31,1852.328,1857.018,1834.858,1836.328,36.209735
2022-06-01,1836.318,1849.894,1828.358,1845.864,34.104961
2022-06-02,1845.864,1870.508,1843.908,1869.718,28.23438
2022-06-03,1869.738,1873.963,1847.273,1850.338,29.43916
2022-06-04,1869.738,1873.963,1847.273,1850.338,0.0
2022-06-05,1850.618,1853.113,1849.538,1851.458,0.62287
2022-06-06,1851.468,1857.748,1837.798,1839.288,31.927122
2022-06-07,1839.268,1855.458,1836.923,1853.458,30.95291
2022-06-08,1853.548,1859.573,1844.478,1852.643,29.472920000000002
2022-06-09,1852.673,1855.268,1839.91,1846.794,33.11822
2022-06-10,1846.798,1875.868,1824.948,1871.038,41.4463
2022-06-11,1846.798,1875.868,1824.948,1871.038,0.0
2022-06-12,1874.938,1878.763,1873.638,1876.883,1.713966
2022-06-13,1876.878,1877.363,1809.153,1820.878,56.131229000000005
2022-06-14,1820.833,1831.538,1804.963,1810.773,52.76386
2022-06-15,1810.813,1841.838,1808.528,1833.708,56.2927
2022-06-16,1833.708,1857.418,1814.718,1850.634,51.208184
2022-06-17,1850.638,1852.953,1833.714,1838.778,46.10636
2022-06-18,1850.638,1852.953,1833.714,1838.778,0.0
2022-06-19,1837.448,1840.228,1834.493,1838.318,1.15735
2022-06-20,1838.318,1845.998,1834.998,1838.988,27.44491
2022-06-21,1838.936,1843.518,1828.424,1831.325,39.300554
2022-06-22,1831.325,1847.778,1823.288,1836.428,40.356010000000005
2022-06-23,1836.438,1846.238,1822.388,1824.448,47.74017
2022-06-24,1824.443,1831.686,1816.898,1825.858,41.410379999999996
2022-06-25,1824.443,1831.686,1816.898,1825.858,0.0
2022-06-26,1837.376,1839.363,1829.858,1830.928,1.667211
2022-06-27,1830.918,1840.948,1820.678,1823.443,42.82553
2022-06-28,1823.423,1829.412,1818.148,1818.298,34.19476
2022-06-29,1818.308,1832.958,1811.978,1818.763,39.74031
2022-06-30,1818.768,1825.008,1802.618,1806.428,43.19573
2022-07-01,1806.448,1811.698,1784.3970000000002,1810.598,46.765390000000004
2022-07-02,1806.448,1811.698,1784.3970000000002,1810.598,0.0
2022-07-03,1812.078,1812.169,1807.868,1807.924,1.105006
2022-07-04,1808.215,1814.198,1803.836,1809.108,24.4899
2022-07-05,1809.158,1812.058,1763.7479999999998,1769.364,48.15466
2022-07-06,1769.364,1772.784,1732.128,1739.818,55.536475
2022-07-07,1739.834,1749.014,1736.358,1741.628,41.79997
2022-07-08,1741.738,1752.387,1732.919,1741.838,40.89371
2022-07-09,1741.738,1752.387,1732.919,1741.838,0.0
2022-07-10,1742.848,1744.528,1740.098,1741.828,0.7877799999999999
2022-07-11,1741.828,1743.3739999999998,1731.128,1733.104,42.24482
2022-07-12,1733.128,1744.098,1723.048,1725.218,46.01543
2022-07-13,1725.218,1745.284,1706.948,1731.914,57.47343
2022-07-14,1731.914,1733.464,1697.438,1711.504,59.26402
2022-07-15,1711.504,1716.518,1698.948,1707.798,43.07723
2022-07-16,1711.504,1716.518,1698.948,1707.798,0.0
2022-07-17,1707.238,1710.528,1705.758,1710.174,1.3913
