Date,Open,High,Low,Close,Volume,Returns,Volatility_30
2018-02-10,1321.992,1321.992,1311.138,1315.688,0.0,0.0,8.78531443728095
2018-02-11,1315.272,1316.868,1314.129,1316.271,1.51316,0.00044301602687190305,8.111911603483204
2018-02-12,1316.271,1326.631,1315.971,1322.498,85.92574,0.004719633707107064,8.25301797180676
2018-02-13,1322.488,1332.972,1321.558,1331.771,90.34069,0.006987262954168481,8.524270305232118
2018-02-14,1331.872,1355.54,1318.0,1353.768,116.198879,0.016382180227551158,9.734864220038185
2018-02-15,1353.758,1357.0790000000002,1348.548,1353.909,98.13232,0.00010414831615995362,9.731432238070163
2018-02-16,1353.898,1361.682,1344.749,1346.878,89.441895,-0.005206642274033812,9.461139865156323
2018-02-17,1353.898,1361.682,1344.749,1346.878,0.0,0.0,9.458385352477597
2018-02-18,1347.462,1349.842,1347.312,1348.018,1.79976,0.0008460438310050041,9.43420526352977
2018-02-19,1348.021,1351.351,1343.899,1345.309,63.82461,-0.002011639072077541,9.459754095621644
2018-02-20,1345.299,1346.529,1328.451,1329.892,107.848515,-0.011525990515611852,10.040316904831618
2018-02-21,1329.892,1336.208,1322.341,1326.761,87.87484,-0.002357102301004275,10.056571055113302
2018-02-22,1326.761,1332.111,1320.898,1330.491,112.029523,0.002807413410436299,9.90053606772193
2018-02-23,1330.471,1331.609,1325.768,1328.4779999999998,86.640525,-0.0015141209879298394,9.351109480367391
2018-02-24,1330.471,1331.609,1325.768,1328.4779999999998,0.0,0.0,9.161202564719266
2018-02-25,1328.162,1329.949,1326.631,1327.032,1.4933,-0.0010890564470991543,9.136643669755284
2018-02-26,1327.031,1341.042,1326.998,1332.1709999999998,87.957355,0.003865072653372919,9.225184509359913
2018-02-27,1332.171,1336.6989999999998,1313.389,1317.482,98.198828,-0.011087603155814878,9.707391710641817
2018-02-28,1317.439,1322.522,1315.581,1317.3490000000002,115.800945,-0.00010095524161727462,9.509498678247507
2018-03-01,1317.341,1321.118,1302.758,1316.988,115.951685,-0.00027407275702377975,9.500071402900959
2018-03-02,1316.988,1325.411,1315.178,1322.358,121.532715,0.004069195482411498,9.455805792010178
2018-03-03,1316.988,1325.411,1315.178,1322.358,0.0,0.0,9.412694690134542
2018-03-04,1323.672,1324.198,1319.928,1323.072,2.48903,0.00053979883598308,8.787136792192522
2018-03-05,1323.072,1327.752,1317.508,1320.901,131.083805,-0.0016422259137404973,8.796139014113113
2018-03-06,1320.868,1340.4679999999998,1320.481,1339.068,131.18339,0.013659770079877504,9.682051525492595
2018-03-07,1339.058,1340.352,1322.172,1324.491,144.573835,-0.010945614896938773,10.038555126217004
2018-03-08,1324.461,1328.992,1319.008,1320.929,113.692209,-0.002692957755397087,9.520233615219203
2018-03-09,1320.958,1325.1180000000002,1312.8290000000002,1322.909,51.166792,0.001497822763855401,9.426527561080697
2018-03-10,1320.958,1325.1180000000002,1312.8290000000002,1322.909,0.0,0.0,9.40426136127384
2018-03-11,1323.272,1324.2189999999998,1322.6090000000002,1323.078,0.89426,0.0001277406126559353,9.29234440035113
2018-03-12,1323.069,1325.698,1315.048,1324.921,53.22109,0.0013919947081480826,9.298669784045812
2018-03-13,1324.909,1328.2679999999998,1313.938,1326.349,62.64385,0.0010772197008134662,9.30173007203625
2018-03-14,1326.328,1329.9889999999998,1321.458,1325.198,44.500605,-0.0008681724836817689,9.209154346220188
2018-03-15,1325.222,1327.8919999999998,1315.0,1315.809,27.54653,-0.007110196644658795,9.195108856815315
2018-03-16,1315.799,1321.698,1309.619,1314.082,27.07401,-0.001313362605708547,7.696485749867177
2018-03-17,1315.799,1321.698,1309.619,1314.082,0.0,0.0,7.695256161608375
2018-03-18,1313.138,1314.398,1312.778,1313.121,1.513705,-0.00073157654194283,7.591035728367346
2018-03-19,1313.111,1319.592,1307.7389999999998,1317.028,28.968965,0.002970936531541815,7.668253024124228
2018-03-20,1317.028,1317.392,1307.1709999999998,1309.9979999999998,27.910675,-0.005352072481201569,7.766146610414671
2018-03-21,1310.009,1336.582,1309.808,1332.001,40.8208,0.016656712374329013,9.28197745815716
2018-03-22,1332.008,1334.838,1324.761,1332.678,39.3742,0.0005081287573974317,8.65488614393134
2018-03-23,1332.658,1350.2179999999998,1331.7179999999998,1346.981,38.97655,0.010675340283230013,9.147528905194484
2018-03-24,1332.658,1350.2179999999998,1331.7179999999998,1346.981,0.0,0.0,9.122256547000632
2018-03-25,1347.122,1350.872,1346.7720000000002,1348.278,1.586815,0.0009624307720442564,9.105072845473725
2018-03-26,1348.278,1355.8719999999998,1343.439,1352.839,32.65426,0.0033771246005546503,9.141713895865916
2018-03-27,1352.788,1356.788,1339.818,1345.402,36.325767,-0.005512494126877595,9.301474131066298
2018-03-28,1345.402,1346.972,1323.5,1326.501,40.447,-0.014148204696091553,10.154225456801695
2018-03-29,1326.499,1328.269,1321.178,1325.071,29.76021,-0.0010786055506977388,9.616855258486186
2018-03-30,1326.499,1328.269,1321.178,1325.071,0.0,0.0,9.616633024258709
2018-03-31,1326.499,1328.269,1321.178,1325.071,0.0,0.0,9.615799815116606
2018-04-01,1325.742,1327.491,1324.811,1326.598,1.86536,0.0011517275865079901,9.550851697991446
2018-04-02,1326.619,1344.792,1325.732,1341.562,40.862025,0.011216836242195322,10.078661219377121
2018-04-03,1341.561,1342.491,1329.0,1333.168,34.578492,-0.006276541973784176,10.26704130724313
2018-04-04,1333.158,1348.218,1331.4689999999998,1333.442,40.403204,0.00020550436769116234,10.251350941300668
2018-04-05,1333.439,1333.842,1322.737,1330.888,32.260933,-0.0019171805161419112,9.452275448399265
2018-04-06,1330.922,1335.361,1319.651,1332.991,43.481694,0.0015789008711625087,8.896155755962
2018-04-07,1330.922,1335.361,1319.651,1332.991,0.0,0.0,8.85384706987098
2018-04-08,1333.971,1334.818,1331.7410000000002,1332.471,2.818955,-0.00039017626707636086,8.848614737375
2018-04-09,1332.471,1337.902,1326.811,1336.432,40.083405,0.0029682629216772937,8.883368167421365
2018-04-10,1336.448,1342.578,1331.0490000000002,1341.769,38.120155,0.003985516445224858,8.945541259744422
2018-04-11,1341.758,1365.172,1339.721,1352.898,52.808208,0.008260065734540403,9.224337323233083
2018-04-12,1352.898,1353.1509999999998,1333.722,1337.738,42.7115,-0.011268830437107415,9.85267888028061
2018-04-13,1337.729,1347.111,1333.178,1345.241,38.00788,0.005593051275615203,9.964293504559238
2018-04-14,1337.729,1347.111,1333.178,1345.241,0.0,0.0,9.702027989935434
2018-04-15,1345.941,1347.098,1340.102,1343.8010000000002,3.97698,-0.001071013496738406,9.697829971210219
2018-04-16,1343.802,1350.439,1341.118,1348.068,32.650515,0.003170290659668623,9.720156284907262
2018-04-17,1348.058,1349.341,1337.648,1346.221,31.715573,-0.0013710483836948512,9.730965217005204
2018-04-18,1346.222,1355.652,1342.2510000000002,1350.541,32.756405,0.003203844977987328,9.735651417663485
2018-04-19,1350.572,1354.662,1340.909,1344.371,38.158131,-0.004579007240820157,9.695437471981547
2018-04-20,1344.381,1345.679,1335.0,1335.142,27.32471,-0.0068885924382948065,8.71452466082417
2018-04-21,1344.381,1345.679,1335.0,1335.142,0.0,0.0,8.713592209825759
2018-04-22,1334.171,1335.322,1331.568,1332.888,1.86716,-0.0016896365754809634,8.121652666947313
2018-04-23,1332.888,1335.419,1322.078,1324.4989999999998,30.39744,-0.006313741933543161,8.302111932246529
2018-04-24,1324.518,1332.631,1322.0,1331.618,29.947425,0.005360469472401203,8.468431035072305
2018-04-25,1331.609,1331.638,1318.721,1322.629,23.44034,-0.006773321673780835,8.583725577931279
2018-04-26,1322.601,1326.521,1315.198,1317.929,25.721205,-0.0035598573963743474,8.507960583321129
2018-04-27,1317.928,1325.162,1315.258,1323.218,21.51341,0.004005083450435492,7.5894779289986545
2018-04-28,1317.928,1325.162,1315.258,1323.218,0.0,0.0,7.583613555471033
2018-04-29,1322.909,1325.3480000000002,1322.228,1323.312,0.76267,7.103641374874581e-05,7.583679470925862
2018-04-30,1323.312,1324.8909999999998,1310.168,1315.069,22.906601,-0.006248549258207591,7.793833245713606
2018-05-01,1315.089,1315.232,1301.678,1305.5220000000002,25.920982,-0.007286174940053643,8.041465267089063
2018-05-02,1305.522,1313.361,1303.868,1305.838,29.56958,0.0002420194852813149,7.23671752698137
2018-05-03,1305.838,1318.068,1305.428,1312.789,25.512601,0.005308901440202162,7.2676383649118295
2018-05-04,1312.789,1315.411,1308.0,1314.811,27.20177,0.0015390473429139756,7.2893469016338415
2018-05-05,1312.789,1315.411,1308.0,1314.811,0.0,0.0,7.277417874838478
2018-05-06,1315.058,1315.309,1314.221,1314.659,0.58974,-0.00011561265210789542,7.253807561287787
2018-05-07,1314.659,1318.889,1310.198,1315.782,27.581145,0.0008538492733556196,7.262744879574695
2018-05-08,1315.781,1317.762,1306.028,1316.329,32.39614,0.00041563597270382566,7.266912939620296
2018-05-09,1316.329,1317.382,1304.201,1312.408,30.735482,-0.00298318386957237,7.231384687489589
2018-05-10,1312.349,1322.831,1310.698,1321.101,29.832218,0.006601862058094614,7.413170189947116
2018-05-11,1321.061,1325.901,1317.202,1317.909,23.2321,-0.0024190901562563764,6.945795468977006
2018-05-12,1321.061,1325.901,1317.202,1317.909,0.0,0.0,6.209033920207788
2018-05-13,1318.291,1320.193,1317.772,1320.089,0.81151,0.0016527688771930606,5.973717409741468
2018-05-14,1320.089,1322.311,1312.609,1313.748,20.404407,-0.004815037719584021,6.091496774526968
2018-05-15,1313.768,1314.819,1288.662,1292.838,31.345614,-0.016044318931139705,7.528036995861558
2018-05-16,1292.789,1296.8290000000002,1286.3490000000002,1291.739,29.23488,-0.0008504293478087898,7.410360656103678
2018-05-17,1291.658,1294.348,1285.081,1289.478,27.69713,-0.001751887251843725,7.4109516928987835
2018-05-18,1289.468,1294.1509999999998,1286.038,1292.8680000000002,23.70803,0.0026255210939000622,7.381328374659253
2018-05-19,1289.468,1294.1509999999998,1286.038,1292.8680000000002,0.0,0.0,7.332051017950192
2018-05-20,1290.421,1291.962,1289.972,1291.1419999999998,1.20167,-0.0013359083414480582,7.138475061031759
2018-05-21,1291.009,1293.389,1282.029,1292.441,24.722795,0.0010055803196271829,7.1580709501370885
2018-05-22,1292.442,1296.121,1287.898,1293.451,25.371999,0.0007811618206480547,7.175688580026687
2018-05-23,1293.441,1298.442,1287.879,1294.921,34.828302,0.0011358492195433036,7.019547294268634
2018-05-24,1294.882,1306.581,1292.718,1304.341,35.043758000000004,0.007248242956292208,7.181855903667287
2018-05-25,1304.341,1307.7579999999998,1299.809,1301.349,35.94178,-0.00229651364128321,6.966306479225534
2018-05-26,1304.341,1307.7579999999998,1299.809,1301.349,0.0,0.0,6.908401715631634
2018-05-27,1299.588,1299.888,1296.248,1298.759,0.993046,-0.001992225597270884,6.792126933740107
2018-05-28,1298.779,1300.282,1295.448,1297.989,21.69335,-0.0005930494777066864,6.789582625756642
2018-05-29,1297.991,1306.608,1292.738,1302.068,42.8956,0.0031376260954095554,6.875188106751493
2018-05-30,1302.068,1304.3380000000002,1295.858,1302.519,34.789395,0.00034631210591739247,6.661691730789911
2018-05-31,1302.498,1306.418,1297.3909999999998,1299.338,34.848905,-0.0024451778748065547,6.362823723106656
2018-06-01,1299.338,1300.5210000000002,1289.2520000000002,1292.811,24.709896,-0.0050359865843763625,6.516008465993894
2018-06-02,1299.338,1300.5210000000002,1289.2520000000002,1292.811,0.0,0.0,6.294382159490393
2018-06-03,1292.622,1294.491,1292.321,1292.7179999999998,1.046465,-7.193885664423066e-05,6.266038215386495
2018-06-04,1292.689,1298.021,1290.3,1291.539,26.446458,-0.0009124480125614249,6.264470877526279
2018-06-05,1291.539,1300.472,1289.868,1296.9009999999998,25.595245,0.004143041886078568,6.412647243172194
2018-06-06,1296.891,1301.772,1293.739,1297.279,23.28653,0.0002914215688004838,6.4047517397981535
2018-06-07,1297.281,1303.0990000000002,1294.8390000000002,1297.2109999999998,25.708175,-5.2418779810850596e-05,6.4005497271541865
2018-06-08,1297.162,1300.539,1293.252,1298.438,27.72677,0.0009454283621513915,6.368645372849037
2018-06-09,1297.162,1300.539,1293.252,1298.438,0.0,0.0,6.019697901440486
2018-06-10,1299.778,1299.788,1298.211,1299.122,0.7273499999999999,0.000526648097298478,6.00187426566597
2018-06-11,1299.161,1302.209,1294.059,1298.138,19.22161,-0.0007577216351692107,6.000641506158066
2018-06-12,1298.118,1299.778,1293.218,1295.448,22.606608,-0.0020743487700594226,5.9814407386360715
2018-06-13,1295.448,1301.191,1291.409,1299.319,26.277075,0.0029836997863670603,5.933943344854902
2018-06-14,1299.411,1309.271,1297.488,1302.322,33.364056,0.0023085439794928455,3.674834113157023
2018-06-15,1302.321,1302.9679999999998,1275.348,1279.558,37.559613,-0.01763411924036962,6.352780234780381
2018-06-16,1302.321,1302.9679999999998,1275.348,1279.558,0.0,0.0,6.338642520276334
2018-06-17,1277.272,1281.239,1276.9779999999998,1280.909,1.37785,0.0010552763424591897,6.292754206956264
2018-06-18,1280.909,1282.342,1277.009,1281.278,32.036995,0.00028803518443495685,6.294539777591169
2018-06-19,1281.258,1284.028,1270.388,1274.9489999999998,33.25998,-0.004951839513962165,6.431983563085381
2018-06-20,1274.931,1276.372,1267.331,1269.399,35.393255,-0.004362617694197118,6.51616702841843
2018-06-21,1269.399,1270.079,1261.352,1267.281,31.706085,-0.0016698996264263531,6.509753472826513
2018-06-22,1267.282,1271.146,1266.688,1269.071,27.275628,0.001411476243975221,6.516925569791071
2018-06-23,1267.282,1271.146,1266.688,1269.071,0.0,0.0,6.07504323542819
2018-06-24,1270.001,1271.958,1269.329,1270.888,0.94696,0.0014307319999645148,6.0973275054551745
2018-06-25,1270.812,1272.551,1264.481,1265.988,38.16597,-0.003863023729608521,6.15636859215415
2018-06-26,1265.988,1267.629,1254.788,1258.158,42.972673,-0.00620409842794779,6.3385441176151165
2018-06-27,1258.159,1260.048,1250.671,1252.8909999999998,53.22349,-0.004195065667222009,6.401211837650242
2018-06-28,1252.891,1254.238,1245.918,1248.519,43.431993,-0.003495632025097395,6.300439899265367
2018-06-29,1248.528,1255.569,1246.109,1252.529,47.42999,0.0032066585176464837,6.422681015613387
2018-06-30,1248.528,1255.569,1246.109,1252.529,0.0,0.0,6.424042891700004
2018-07-01,1251.521,1254.178,1251.278,1253.299,2.137745,0.0006145673400052937,6.340811650712917
2018-07-02,1253.308,1253.579,1239.638,1242.108,41.195315,-0.008969338488933202,6.734298911763929
2018-07-03,1242.088,1256.822,1237.9489999999998,1254.979,41.558565,0.010308903123491794,7.52854735609161
2018-07-04,1254.949,1261.051,1254.0,1256.908,31.199277,0.0015358974183201915,7.5640289571152906
2018-07-05,1256.909,1259.6989999999998,1251.279,1257.291,39.481949,0.00030466960090481525,7.421859002493802
2018-07-06,1257.301,1258.881,1252.778,1254.768,34.52587,-0.002008711458084497,7.4161036438818915
2018-07-07,1257.301,1258.881,1252.778,1254.768,0.0,0.0,7.416769122161481
2018-07-08,1255.348,1256.4779999999998,1254.728,1256.368,0.93501,0.0012743238251691816,7.42529282033651
2018-07-09,1256.198,1265.868,1255.448,1258.349,31.48828,0.0015755255241707248,7.459497765333986
2018-07-10,1258.332,1260.309,1247.299,1255.908,38.141754,-0.0019417273309314531,7.448592398760893
2018-07-11,1255.908,1256.048,1241.4979999999998,1242.668,45.275953,-0.010598135839535214,7.936176329308528
2018-07-12,1242.668,1248.5279999999998,1241.2579999999998,1245.908,42.3026,0.0026039002471130936,8.019869622122817
2018-07-13,1245.898,1248.058,1236.338,1241.439,39.640239,-0.0035933907161428305,7.940768215093
2018-07-14,1245.898,1248.058,1236.338,1241.439,0.0,0.0,7.871965088644879
2018-07-15,1240.969,1242.1280000000002,1240.498,1241.108,1.03257,-0.00026666161966842325,6.236652201791881
2018-07-16,1241.109,1245.528,1238.288,1240.682,35.495635,-0.000343300604953498,6.232579933457803
2018-07-17,1240.669,1244.939,1226.018,1227.149,40.039335,-0.010967635673337658,6.828861136015159
2018-07-18,1227.149,1229.1180000000002,1221.058,1227.322,35.035794,0.00014096723920256862,6.825779766873126
2018-07-19,1227.329,1228.998,1211.509,1223.438,51.363066,-0.0031696316666972135,6.765242924021568
2018-07-20,1223.428,1232.228,1215.659,1231.551,48.43164,0.006609422310499961,7.084022017867299
2018-07-21,1223.428,1232.228,1215.659,1231.551,0.0,0.0,7.0870159735921066
2018-07-22,1231.371,1233.351,1230.3290000000002,1232.852,2.301855,0.0010558339044883015,7.077447045768069
2018-07-23,1232.852,1235.082,1222.3,1224.199,47.55382,-0.00704343196202837,7.285329962047474
2018-07-24,1224.189,1229.479,1218.101,1225.129,41.872308,0.0007593920003301006,7.266839671184459
2018-07-25,1225.149,1234.182,1223.208,1233.049,43.89968,0.006443819288134364,7.549846952757687
2018-07-26,1233.058,1235.131,1222.289,1224.068,40.83855,-0.007310225760435877,7.624086349595414
2018-07-27,1224.068,1227.312,1217.538,1222.679,39.54368,-0.001135385186300991,7.561033549861204
2018-07-28,1224.068,1227.312,1217.538,1222.679,0.0,0.0,7.521057712889567
2018-07-29,1222.622,1223.8390000000002,1222.0010000000002,1222.449,1.090965,-0.00018812921096835386,7.431768246223973
2018-07-30,1222.449,1225.029,1219.008,1222.489,31.67875,3.272066613019632e-05,7.432084295457273
2018-07-31,1222.478,1228.519,1213.938,1223.888,47.383345,0.0011437322640829527,7.4424683150440165
2018-08-01,1223.898,1224.718,1215.6180000000002,1217.798,36.232142,-0.004988366750290294,7.1458835094139905
2018-08-02,1217.808,1221.268,1206.829,1208.368,40.914534,-0.007773621003030257,6.637944311110412
2018-08-03,1208.358,1219.9779999999998,1204.5,1213.218,43.21056,0.004005644635316705,6.765754463800013
2018-08-04,1208.358,1219.9779999999998,1204.5,1213.218,0.0,0.0,6.760521894438182
2018-08-05,1213.532,1215.139,1213.299,1214.848,1.066445,0.0013426325683582056,6.794918949216276
2018-08-06,1214.848,1217.828,1205.549,1208.699,35.57727,-0.005074391538056699,6.883562916121014
2018-08-07,1208.709,1216.1090000000002,1207.759,1212.379,36.02909,0.003039970487555558,6.958373072993161
2018-08-08,1212.388,1215.801,1206.4309999999998,1213.241,34.358515,0.0007107461484382032,6.932996076992598
2018-08-09,1213.242,1217.239,1210.749,1212.088,32.88788,-0.000950798911703213,6.9299408524299295
2018-08-10,1212.079,1217.072,1205.668,1210.988,51.51059,-0.0009079369161886029,6.329068513308925
2018-08-11,1212.079,1217.072,1205.668,1210.988,0.0,0.0,6.249698883475427
2018-08-12,1210.672,1213.818,1210.571,1212.351,1.92734,0.00112489432450593,6.2256887267929395
2018-08-13,1212.319,1212.628,1191.619,1192.778,51.045451,-0.016276409379404715,7.6666154819424515
2018-08-14,1192.778,1198.679,1191.998,1193.868,39.496915,0.0009134157942022142,7.688474373155943
2018-08-15,1193.869,1194.128,1173.071,1173.738,50.522611,-0.01700492824928268,8.926381756727025
2018-08-16,1173.738,1181.9920000000002,1160.168,1175.298,55.610425,0.001328204616137439,8.537797533191776
2018-08-17,1175.309,1185.002,1171.838,1184.678,46.8174,0.007949275241975706,8.953188624236356
2018-08-18,1175.309,1185.002,1171.838,1184.678,0.0,0.0,8.939061471594426
2018-08-19,1183.329,1183.918,1182.778,1183.558,1.5791149999999998,-0.0009458517508385237,8.637945991954453
2018-08-20,1183.558,1191.278,1182.8780000000002,1191.161,38.03663,0.0064033058044949,8.918116570763102
2018-08-21,1191.142,1196.9589999999998,1187.638,1195.991,44.55426,0.004046668658843521,9.022790984359194
2018-08-22,1195.999,1201.558,1192.572,1195.038,43.432775,-0.0007971463754431488,8.839708125141229
2018-08-23,1195.038,1195.439,1183.859,1184.498,42.864685,-0.008858927901943908,9.126813116639171
2018-08-24,1184.519,1208.512,1183.118,1205.592,43.16354,0.017651676468938556,10.420743301966072
2018-08-25,1184.519,1208.512,1183.118,1205.592,0.0,0.0,10.234601402681182
2018-08-26,1206.868,1207.909,1206.069,1207.719,1.876485,0.001762723951243979,10.253588084784322
2018-08-27,1207.709,1212.399,1203.111,1210.981,35.65353,0.0026973183757640143,10.29269551587087
2018-08-28,1210.988,1214.239,1199.599,1202.638,43.228535,-0.006913297607064087,10.468240815209434
2018-08-29,1202.628,1207.808,1201.408,1207.169,41.545925,0.00376047155598773,10.541602249629097
2018-08-30,1207.168,1207.198,1196.258,1199.858,42.058133,-0.006074732425317738,10.655520132030134
2018-08-31,1199.849,1208.819,1198.229,1200.737,41.11391,0.0007323184787799405,10.582379685539065
2018-09-01,1199.849,1208.819,1198.229,1200.737,0.0,0.0,10.353550205478301
2018-09-02,1200.138,1200.608,1198.721,1199.0880000000002,1.099745,-0.001374267089913993,10.28029979706041
2018-09-03,1199.079,1203.808,1195.648,1200.741,25.424815,0.001377598371732746,10.2925929730384
2018-09-04,1200.728,1201.9689999999998,1189.569,1191.989,42.632693,-0.0073155258066202496,10.473567764604095
2018-09-05,1191.988,1198.331,1190.8780000000002,1197.068,35.41082,0.004251893238012684,10.47871214981557
2018-09-06,1197.079,1206.941,1195.778,1201.1090000000002,39.730325,0.0033700630308593762,10.488348191592262
2018-09-07,1201.098,1203.481,1193.418,1195.629,46.346,-0.004572889944166508,10.555185865577553
2018-09-08,1201.098,1203.481,1193.418,1195.629,0.0,0.0,10.555155990764767
2018-09-09,1195.018,1196.608,1194.811,1196.119,1.2541699999999998,0.0004097421692046655,10.557159172266388
2018-09-10,1196.089,1198.439,1191.498,1194.998,36.04457,-0.0009376371646627487,10.55747851024189
2018-09-11,1194.998,1199.368,1187.698,1196.988,37.443712,0.0016638897210220762,10.565587189452836
2018-09-12,1196.998,1208.429,1192.658,1206.201,43.31665,0.007667349621386221,9.686470912226916
2018-09-13,1206.158,1212.6090000000002,1200.148,1202.098,42.048835,-0.003407387512722329,9.746288986885261
2018-09-14,1202.118,1208.5120000000002,1192.878,1193.249,41.87635,-0.007388524715424141,8.599745225647268
2018-09-15,1202.118,1208.5120000000002,1192.878,1193.249,0.0,0.0,8.597910454002228
2018-09-16,1193.971,1194.722,1192.998,1193.348,0.910115,8.296331559676564e-05,8.303319173924553
2018-09-17,1193.359,1204.779,1192.7579999999998,1198.379,37.992365,0.004207008091031157,8.381772211135258
2018-09-18,1198.388,1203.492,1195.838,1199.4989999999998,44.92765,0.0009341593537683272,8.373572891265054
2018-09-19,1199.509,1206.169,1198.129,1203.931,39.48101,0.003688066657743755,8.241650576102113
2018-09-20,1203.931,1208.372,1201.269,1207.359,40.87536,0.002843293265778396,8.202101609710942
2018-09-21,1207.359,1211.012,1191.789,1199.4679999999998,44.0937,-0.006557204380741878,8.436534187720232
2018-09-22,1207.359,1211.012,1191.789,1199.4679999999998,0.0,0.0,7.9961364649249385
2018-09-23,1198.819,1199.168,1197.022,1197.938,1.17827,-0.0012763797268511995,6.110954893786282
2018-09-24,1197.922,1204.138,1194.399,1199.309,31.13447,0.0011438121724409275,6.123387115508132
2018-09-25,1199.308,1203.269,1197.078,1201.208,33.42598,0.0015821595065862437,6.118645846496113
2018-09-26,1201.208,1202.428,1190.478,1196.438,36.974819,-0.0039789078897404405,6.151678780657391
2018-09-27,1196.418,1198.509,1182.0,1183.539,41.141005,-0.01083970668762368,6.601579479226459
2018-09-28,1183.548,1193.841,1180.718,1191.762,46.393795,0.006923781743875464,6.839745778814664
2018-09-29,1183.548,1193.841,1180.718,1191.762,0.0,0.0,6.627260475167924
2018-09-30,1192.309,1192.339,1190.652,1190.868,1.463425,-0.0007504312813608825,6.622566850095941
2018-10-01,1190.878,1192.038,1184.541,1188.989,41.593205,-0.0015790868026463595,6.632672862655212
2018-10-02,1188.989,1208.211,1188.739,1205.528,49.57075,0.013814279052138955,7.785113263108379
2018-10-03,1205.528,1208.278,1196.766,1197.908,46.408727,-0.00634094315952969,8.000244911145394
2018-10-04,1197.908,1206.702,1195.9679999999998,1199.108,53.167295,0.0010012449647804412,7.704158246585358
2018-10-05,1199.108,1205.759,1197.238,1202.691,42.90196,0.0029835990921370497,7.654784072717787
2018-10-06,1199.108,1205.759,1197.238,1202.691,0.0,0.0,7.593905531095409
2018-10-07,1203.038,1203.978,1202.8780000000002,1203.748,1.146535,0.0008784765107078841,7.469249877176259
2018-10-08,1203.759,1204.039,1182.542,1190.662,41.82888,-0.010930567688697563,8.13967604571559
2018-10-09,1190.661,1191.838,1183.258,1189.848,44.18997,-0.0006838870928716063,8.139443474658309
2018-10-10,1189.848,1194.889,1185.308,1193.862,49.31495,0.003367862528633826,8.199828300886486
2018-10-11,1193.898,1226.2820000000002,1191.2289999999998,1221.2379999999998,72.316725,0.0226716679273028,10.511862372978081
2018-10-12,1221.259,1223.5890000000002,1215.798,1217.768,50.58669,-0.0028454233742912895,10.343871076251284
2018-10-13,1221.259,1223.5890000000002,1215.798,1217.768,0.0,0.0,10.284199242699666
2018-10-14,1217.529,1220.229,1216.808,1219.219,1.58732,0.0011908148639813466,10.014358402358612
2018-10-15,1219.219,1233.2379999999998,1219.199,1226.769,45.595805,0.006173394127875209,10.135022345293768
2018-10-16,1226.768,1232.361,1223.401,1224.898,35.873336,-0.0015263087223725197,10.157326922149103
2018-10-17,1224.898,1229.451,1220.549,1222.179,38.480446,-0.002222244023340272,10.144684371119087
2018-10-18,1222.179,1230.091,1218.638,1225.799,44.456093,0.002957545074914821,10.166440336774766
2018-10-19,1225.799,1230.752,1223.058,1225.981,37.64503,0.00014846356551913482,10.128421337661031
2018-10-20,1225.799,1230.752,1223.058,1225.981,0.0,0.0,10.107321555474238
2018-10-21,1227.242,1228.072,1226.472,1227.278,0.947625,0.0010573690921671037,9.883101287031236
2018-10-22,1227.278,1229.551,1220.011,1222.309,32.780068,-0.004057015991310092,9.979828394055673
2018-10-23,1222.319,1239.712,1221.868,1230.909,39.325157,0.007011227888741679,10.130271604627424
2018-10-24,1230.909,1235.2289999999998,1225.579,1235.2289999999998,37.651784,0.003503457161533722,10.15815075995697
2018-10-25,1235.208,1239.171,1228.079,1231.691,42.06769,-0.0028683560275409915,10.217089989160522
2018-10-26,1231.691,1243.378,1230.008,1233.333,46.59918,0.0013322387472577068,10.115071600743752
2018-10-27,1231.691,1243.378,1230.008,1233.333,0.0,0.0,9.479285849468035
2018-10-28,1233.547,1234.793,1232.723,1232.723,1.976238,-0.0004947170805864465,9.344736608112012
2018-10-29,1232.723,1235.383,1224.223,1229.984,45.517631,-0.0022243824615376367,9.390163939225832
2018-10-30,1229.984,1230.494,1219.85,1222.503,38.913277,-0.0061007648180293255,9.604999624957946
2018-10-31,1222.503,1222.803,1211.8000000000002,1215.97,36.871571,-0.00535828416460068,9.750224217731146
2018-11-01,1216.0,1237.3280000000002,1215.79,1232.908,43.28503,0.01383349445063307,9.752463193409776
2018-11-02,1232.898,1236.348,1229.665,1232.625,45.352219,-0.0002295649672852052,9.524596480075754
2018-11-03,1232.898,1236.348,1229.665,1232.625,0.0,0.0,9.528569277434789
2018-11-04,1232.598,1234.118,1232.518,1234.025,0.97184,0.0011351429269097198,9.50880498229425
2018-11-05,1234.025,1235.048,1226.798,1230.998,28.785295,-0.0024559620916387017,9.5545784310089
2018-11-06,1231.008,1235.8680000000002,1223.418,1227.818,30.675418,-0.002586612233692215,9.60398373862959
2018-11-07,1227.868,1236.418,1222.945,1226.005,45.759842,-0.0014776944628056726,8.983376682359248
2018-11-08,1225.985,1226.888,1220.028,1222.998,44.768735,-0.002455694428407406,9.026383025707919
2018-11-09,1222.998,1223.208,1206.635,1209.635,34.606816,-0.01098656017101958,9.626372887126363
2018-11-10,1222.998,1223.208,1206.635,1209.635,0.0,0.0,6.945275530167207
2018-11-11,1208.925,1210.685,1208.895,1210.665,0.46141,0.0008511342083049225,6.910940813087156
2018-11-12,1210.678,1211.395,1200.338,1202.255,32.148515,-0.00697083538223246,7.183776335402049
