Date,Open,High,Low,Close,Volume,Returns,Volatility_30,outlier_iqr,z_score,outlier_zscore,anomaly_score,outlier_iforest,outlier_count,outlier_consensus
2017-11-08,1277.581,1287.142,1275.901,1281.821,120.72139,0.0033124942621983,7.852241222546347,False,0.8434563791014045,False,-0.390821932573885,False,0,False
2017-11-09,1281.812,1288.699,1279.931,1285.999,140.90722,0.0032541250452533,7.771720580984221,False,0.8367338954777744,False,-0.38859761041291135,False,0,False
2017-11-10,1286.041,1287.031,1273.3919999999998,1275.3,119.84322,-0.0083544031594316,8.097452232865946,False,0.8539487954991284,False,-0.41790143177356487,False,0,False
2017-11-11,1286.041,1287.031,1273.3919999999998,1275.3,0.0,0.0,8.083856922911218,False,0.8539487954991284,False,-0.3889173891794183,False,0,False
2017-11-12,1274.851,1275.622,1274.2610000000002,1275.172,1.78403,-0.0001003735779945,7.734036901187645,False,0.8541547499998043,False,-0.3922613441949228,False,0,False
2017-11-13,1275.168,1279.722,1274.801,1277.792,114.99964,0.0020525169331021,7.773709533642664,False,0.8499391188140911,False,-0.3951897281399046,False,0,False
2017-11-14,1277.791,1283.552,1269.902,1280.871,121.86081,0.0024067268618153,7.817405942178264,False,0.8449849476611094,False,-0.3914023558919215,False,0,False
2017-11-15,1280.871,1289.451,1276.678,1279.3590000000002,120.33763,-0.0011811440189223,7.572522213497708,False,0.8474177852003454,False,-0.3891607552054952,False,0,False
2017-11-16,1279.432,1281.742,1275.101,1279.198,116.00939,-0.0001258521895057,7.309396384445535,False,0.8476768373457272,False,-0.38981169736410676,False,0,False
2017-11-17,1279.181,1296.9409999999998,1278.921,1294.071,122.53124,0.0115597441386892,7.944422603277452,False,0.82374588977889,False,-0.44514590799027315,False,0,False
2017-11-18,1279.181,1296.9409999999998,1278.921,1294.071,0.0,0.0,7.64164388688697,False,0.82374588977889,False,-0.3876696937886636,False,0,False
2017-11-19,1293.372,1294.749,1291.672,1293.521,3.79339,-0.0004251056644809,7.269635440349755,False,0.8246308505239823,False,-0.39178217057682924,False,0,False
2017-11-20,1293.522,1294.138,1274.569,1279.281,114.29352,-0.0110697561749758,7.988223419437869,False,0.8475432887241953,False,-0.4407793984744084,False,0,False
2017-11-21,1279.291,1284.702,1276.37,1281.901,114.238071,0.0020459310692541,7.918045781402951,False,0.8433276575384817,False,-0.3917436739528746,False,0,False
2017-11-22,1281.942,1294.658,1279.0500000000002,1290.8590000000002,120.809721,0.0069637558113958,7.983433300572469,False,0.8289140605302298,False,-0.4145866364333408,False,0,False
2017-11-23,1290.881,1293.502,1287.041,1291.288,65.21766,0.0003322816276122,7.802413108445551,False,0.8282237911490578,False,-0.39012694917878793,False,0,False
2017-11-24,1291.231,1293.202,1285.669,1288.448,97.649845,-0.0022017765750582,7.804092890145835,False,0.832793406632808,False,-0.39409539283175277,False,0,False
2017-11-25,1291.231,1293.202,1285.669,1288.448,0.0,0.0,7.233190246227282,False,0.832793406632808,False,-0.38962356852951363,False,0,False
2017-11-26,1289.121,1289.212,1287.221,1287.362,2.35965,-0.000843229946579,7.102670544039043,False,0.8345408018494815,False,-0.3936443503054897,False,0,False
2017-11-27,1287.361,1299.168,1286.721,1294.458,94.98066,0.0054969113785929,7.25593561881674,False,0.8231231992182518,False,-0.39904099082277045,False,0,False
2017-11-28,1294.481,1297.377,1290.601,1293.938,98.6338,-0.0004017932395163,7.244455848733221,False,0.8239598893772484,False,-0.3910461988561211,False,0,False
2017-11-29,1293.938,1296.621,1281.991,1284.078,118.707227,-0.0076493303978898,7.555217605285466,False,0.8398248220074521,False,-0.41435740548250916,False,0,False
2017-11-30,1284.078,1285.232,1270.371,1274.898,124.14784,-0.0071747756760374,7.669866566300122,False,0.8545956213528142,False,-0.40892943964762984,False,0,False
2017-12-01,1284.078,1285.232,1270.371,1274.898,0.0,0.0,7.5689578469908065,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-02,1284.078,1285.232,1270.371,1274.898,0.0,0.0,7.5495903886459965,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-03,1284.078,1285.232,1270.371,1274.898,0.0,0.0,7.319815513680614,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-04,1284.078,1285.232,1270.371,1274.898,0.0,0.0,7.319815513680614,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-05,1284.078,1285.232,1270.371,1274.898,0.0,0.0,7.318506636394173,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-06,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.981049209302973,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-07,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.961485086385104,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-08,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.887427122088129,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-09,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.810558895453394,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-10,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.366796877803134,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-11,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.366796877803134,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-12,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.366740229658763,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-13,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.336761258186415,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-14,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.293077018543052,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-15,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.285660716931505,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-16,1284.078,1285.232,1270.371,1274.898,0.0,0.0,6.285750161342511,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-17,1284.078,1285.232,1270.371,1274.898,0.0,0.0,5.223631282395566,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-18,1284.078,1285.232,1270.371,1274.898,0.0,0.0,5.223631282395566,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-19,1284.078,1285.232,1270.371,1274.898,0.0,0.0,5.225596328999902,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-20,1284.078,1285.232,1270.371,1274.898,0.0,0.0,4.151340583178381,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-21,1284.078,1285.232,1270.371,1274.898,0.0,0.0,4.100864817276164,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-22,1284.078,1285.232,1270.371,1274.898,0.0,0.0,3.498811870321373,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-23,1284.078,1285.232,1270.371,1274.898,0.0,0.0,3.493969200887395,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-24,1284.078,1285.232,1270.371,1274.898,0.0,0.0,3.45477261069653,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-25,1284.078,1285.232,1270.371,1274.898,0.0,0.0,3.45477261069653,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-26,1284.078,1285.232,1270.371,1274.898,0.0,0.0,3.453006228858504,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-27,1284.078,1285.232,1270.371,1274.898,0.0,0.0,2.983328490110179,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-28,1284.078,1285.232,1270.371,1274.898,0.0,0.0,2.9868366435350886,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-29,1284.078,1285.232,1270.371,1274.898,0.0,0.0,2.0794475478171086,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-30,1284.078,1285.232,1270.371,1274.898,0.0,0.0,0.0,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2017-12-31,1284.078,1285.232,1270.371,1274.898,0.0,0.0,0.0,False,0.8545956213528142,False,-0.38761758681316927,False,0,False
2018-01-01,1302.922,1307.602,1302.231,1306.711,1.62643,0.0246471177199104,7.143413371738092,False,0.8034078828371278,False,-0.5171325239654481,False,0,False
2018-01-02,1306.711,1321.4009999999998,1304.171,1320.211,110.380125,0.010278279178591,7.644265947372042,False,0.7816861190939485,False,-0.44477262588918354,False,0,False
2018-01-03,1320.251,1321.281,1307.428,1311.112,112.053946,-0.0069159402074486,7.990733298534048,False,0.7963265878568512,False,-0.42567847576062035,False,0,False
2018-01-04,1311.091,1325.969,1305.869,1320.892,104.30624,0.007431633851424,8.202755666013163,False,0.7805903767895702,False,-0.42242386990224445,False,0,False
2018-01-05,1320.921,1323.362,1313.639,1319.221,102.43418,-0.0012658550775157,8.226767217227716,False,0.783279048435115,False,-0.4044590551005621,False,0,False
2018-01-06,1320.921,1323.362,1313.639,1319.221,0.0,0.0,8.226767217227716,False,0.783279048435115,False,-0.40195337860329156,False,0,False
2018-01-07,1320.422,1321.372,1319.161,1319.531,1.48232,0.0002349595577197,8.224221464566147,False,0.7827802523787902,False,-0.40162827508368143,False,0,False
2018-01-08,1319.512,1322.101,1314.7810000000002,1317.981,91.584735,-0.0011753502379795,8.24549312051328,False,0.7852742326604144,False,-0.4044590551005621,False,0,False
2018-01-09,1318.001,1320.142,1308.822,1310.332,106.05468,-0.0058204799766096,8.482602287956423,False,0.797581623095346,False,-0.4234707141800478,False,0,False
2018-01-10,1310.339,1327.691,1308.168,1317.722,113.715006,0.0056239479691462,8.585930171703804,False,0.7856909687203761,False,-0.41061937273935994,False,0,False
2018-01-11,1317.721,1323.902,1315.678,1322.748,99.45349,0.0038069026119925,8.614345467889189,False,0.7776040365297672,False,-0.40437633217630753,False,0,False
2018-01-12,1322.741,1339.3010000000002,1322.741,1337.532,103.760435,0.0111147339360164,9.0670647172167,False,0.7538162917016813,False,-0.45385289672057416,False,0,False
2018-01-13,1322.741,1339.3010000000002,1322.741,1337.532,0.0,0.0,9.0670647172167,False,0.7538162917016813,False,-0.4128480122891625,False,0,False
2018-01-14,1336.621,1338.052,1335.842,1336.912,2.05401,-0.0004636477795808,9.075160521350067,False,0.7548138838143308,False,-0.4154330292797191,False,0,False
2018-01-15,1336.938,1344.672,1336.498,1341.499,68.62494,0.0034251684931638,9.07753102147029,False,0.7474333112002595,False,-0.4204792296671519,False,0,False
2018-01-16,1341.499,1341.9409999999998,1331.841,1340.712,111.162929,-0.0005868293155049,9.088652658888815,False,0.7486996095755101,False,-0.4201019063742886,False,0,False
2018-01-17,1340.711,1343.931,1325.911,1328.501,113.710709,-0.0091495771874545,9.60747662114144,False,0.7683473471360999,False,-0.4413425638862463,False,0,False
2018-01-18,1328.501,1333.0890000000002,1324.251,1327.919,112.85018,-0.0004381837279587,9.613754802765428,False,0.7692837965063613,False,-0.4053137238326844,False,0,False
2018-01-19,1327.928,1338.039,1326.7410000000002,1331.601,104.11286,0.0027689224765896,9.613256318969484,False,0.7633593865728511,False,-0.41203396867391356,False,0,False
2018-01-20,1327.928,1338.039,1326.7410000000002,1331.601,0.0,0.0,9.613256318969484,False,0.7633593865728511,False,-0.40991553352841525,False,0,False
2018-01-21,1334.041,1335.627,1331.829,1334.761,2.22708,0.0023702719131581,9.606721574940922,False,0.7582748848374108,False,-0.41196195796744517,False,0,False
2018-01-22,1334.762,1335.548,1328.409,1333.1409999999998,98.972246,-0.0012144375611293,9.62994354615534,False,0.7608814964865925,False,-0.41069792000325533,False,0,False
2018-01-23,1333.151,1342.241,1331.342,1341.818,117.42706,0.0064875988258426,9.725861125188828,False,0.7469200339681059,False,-0.4221568420453037,False,0,False
2018-01-24,1341.848,1361.991,1339.451,1356.112,115.92076,0.0105963711049676,10.044087764201718,False,0.7239207087129201,False,-0.47784584447760464,False,0,False
2018-01-25,1356.111,1366.002,1342.408,1346.711,127.36294,-0.0069564584224084,10.36520006592778,False,0.7390471013758557,False,-0.47380606177081747,False,0,False
2018-01-26,1346.729,1357.111,1345.841,1349.198,93.58684,0.0018450182891916,10.35072953744041,False,0.7350454697885009,False,-0.4493396129360004,False,0,False
2018-01-27,1346.729,1357.111,1345.841,1349.198,0.0,0.0,10.35072953744041,False,0.7350454697885009,False,-0.44538984697639344,False,0,False
2018-01-28,1349.639,1351.139,1348.9109999999998,1351.131,1.61672,0.0014316776438519,10.336342594543844,False,0.7319352350243851,False,-0.44177382655672154,False,0,False
2018-01-29,1351.151,1352.3580000000002,1337.601,1341.218,81.63836,-0.0073638631511377,10.671105664031057,False,0.7478854456900248,False,-0.45580385057957473,False,0,False
2018-01-30,1341.218,1348.882,1334.421,1338.491,105.79731,-0.0020352963261066,10.715334299840045,False,0.7522732419661472,False,-0.41936456613980944,False,0,False
2018-01-31,1338.491,1347.522,1332.639,1345.222,94.25515,0.0050161951847306,8.2847086954525,False,0.7414429314657516,False,-0.42081302985841906,False,0,False
2018-02-01,1345.218,1351.009,1337.211,1348.5990000000002,96.814635,0.0025072206126754,7.818906961906902,False,0.7360092724908834,False,-0.43158513384119795,False,0,False
2018-02-02,1348.552,1350.049,1327.401,1332.598,101.294422,-0.0119358554886364,8.36088548532051,False,0.7617551940949291,False,-0.4689863621303761,False,0,False
2018-02-03,1348.552,1350.049,1327.401,1332.598,0.0,0.0,8.102160900104094,False,0.7617551940949291,False,-0.4184329646719539,False,0,False
2018-02-04,1332.021,1333.842,1329.451,1332.551,2.83952,-3.527007308404181e-05,8.089412306251406,False,0.7618308180131461,False,-0.40666453846007,False,0,False
2018-02-05,1332.551,1341.591,1328.971,1340.448,106.22562,0.0059087361991215,8.24785781261961,False,0.7491243907331543,False,-0.42163051239039817,False,0,False
2018-02-06,1340.398,1346.062,1320.178,1325.349,152.23715,-0.0113280654638523,8.936181907206956,False,0.7734189767152482,False,-0.4617228509028941,False,0,False
2018-02-07,1325.269,1332.279,1311.3680000000002,1319.041,120.06769,-0.0047708635751668,9.042530600538598,False,0.7835686719516908,False,-0.41718151137299453,False,0,False
2018-02-08,1319.042,1322.671,1307.018,1322.022,127.244975,0.0022574253366341,8.890425917098403,False,0.7787721847132895,False,-0.40461171178008964,False,0,False
2018-02-09,1321.992,1321.992,1311.138,1315.688,127.57412,-0.0048026600155117,8.860990063498402,False,0.7889637144576817,False,-0.4176632289873035,False,0,False
2018-02-10,1321.992,1321.992,1311.138,1315.688,0.0,0.0,8.78531443728095,False,0.7889637144576817,False,-0.4012223231919278,False,0,False
2018-02-11,1315.272,1316.868,1314.129,1316.271,1.51316,0.0004430160268719,8.111911603483204,False,0.7880256560678839,False,-0.40065342994980513,False,0,False
2018-02-12,1316.271,1326.631,1315.971,1322.498,85.92574,0.004719633707107,8.25301797180676,False,0.7780062914139002,False,-0.40637844358451963,False,0,False
2018-02-13,1322.488,1332.972,1321.558,1331.771,90.34069,0.0069872629541684,8.524270305232118,False,0.7630858532516409,False,-0.4220343604413731,False,0,False
2018-02-14,1331.872,1355.54,1318.0,1353.768,116.198879,0.0163821802275511,9.734864220038183,False,0.7276922505065507,False,-0.49526063837082906,False,0,False
2018-02-15,1353.758,1357.0790000000002,1348.548,1353.909,98.13232,0.0001041483161599,9.731432238070164,False,0.7274653787518996,False,-0.4488673309024241,False,0,False
2018-02-16,1353.898,1361.682,1344.749,1346.878,89.441895,-0.0052066422740338,9.461139865156325,False,0.738778395113255,False,-0.4651841420558426,False,0,False
2018-02-17,1353.898,1361.682,1344.749,1346.878,0.0,0.0,9.458385352477595,False,0.738778395113255,False,-0.4500252589173087,False,0,False
2018-02-18,1347.462,1349.842,1347.312,1348.018,1.79976,0.000846043831005,9.43420526352977,False,0.7369441128416087,False,-0.44000389416734265,False,0,False
2018-02-19,1348.021,1351.351,1343.899,1345.309,63.82461,-0.0020116390720775,9.459754095621644,False,0.7413029467660733,False,-0.4384410741071728,False,0,False
2018-02-20,1345.299,1346.529,1328.451,1329.892,107.848515,-0.0115259905156118,10.040316904831618,False,0.766109200960784,False,-0.4659483076722629,False,0,False
2018-02-21,1329.892,1336.208,1322.341,1326.761,87.87484,-0.0023571023010042,10.056571055113302,False,0.7711470411296653,False,-0.41056965279261826,False,0,False
2018-02-22,1326.761,1332.111,1320.898,1330.491,112.029523,0.0028074134104362,9.90053606772193,False,0.7651453982584016,False,-0.4107453294304766,False,0,False
2018-02-23,1330.471,1331.609,1325.768,1328.4779999999998,86.640525,-0.0015141209879298,9.351109480367391,False,0.7683843545854403,False,-0.4076083446641762,False,0,False
2018-02-24,1330.471,1331.609,1325.768,1328.4779999999998,0.0,0.0,9.161202564719266,False,0.7683843545854403,False,-0.40538449307025204,False,0,False
2018-02-25,1328.162,1329.949,1326.631,1327.032,1.4933,-0.0010890564470991,9.136643669755284,False,0.7707109968352652,False,-0.4066674500957754,False,0,False
2018-02-26,1327.031,1341.042,1326.998,1332.1709999999998,87.957355,0.0038650726533729,9.225184509359911,False,0.7624422454370284,False,-0.4101597611442597,False,0,False
2018-02-27,1332.171,1336.6989999999998,1313.389,1317.482,98.198828,-0.0110876031558148,9.707391710641817,False,0.7860771334091439,False,-0.45402525064208193,False,0,False
2018-02-28,1317.439,1322.522,1315.581,1317.3490000000002,115.800945,-0.0001009552416172,9.509498678247509,False,0.7862911330075022,False,-0.40195337860329156,False,0,False
2018-03-01,1317.341,1321.118,1302.758,1316.988,115.951685,-0.0002740727570237,9.50007140290096,False,0.7868719890601904,False,-0.40190917573719714,False,0,False
2018-03-02,1316.988,1325.411,1315.178,1322.358,121.532715,0.0040691954824114,9.455805792010178,False,0.7782315541490148,False,-0.4054064410828985,False,0,False
2018-03-03,1316.988,1325.411,1315.178,1322.358,0.0,0.0,9.412694690134542,False,0.7782315541490148,False,-0.4020396900823113,False,0,False
2018-03-04,1323.672,1324.198,1319.928,1323.072,2.48903,0.000539798835983,8.787136792192522,False,0.7770827141999311,False,-0.40115652477574854,False,0,False
2018-03-05,1323.072,1327.752,1317.508,1320.901,131.083805,-0.0016422259137404,8.796139014113113,False,0.7805758956137414,False,-0.40188478276961836,False,0,False
2018-03-06,1320.868,1340.4679999999998,1320.481,1339.068,131.18339,0.0136597700798775,9.682051525492597,False,0.7513448376935683,False,-0.4727530736581473,False,0,False
2018-03-07,1339.058,1340.352,1322.172,1324.491,144.573835,-0.0109456148969387,10.038555126217004,False,0.7747995154775924,False,-0.4508839286268778,False,0,False
2018-03-08,1324.461,1328.992,1319.008,1320.929,113.692209,-0.002692957755397,9.520233615219205,False,0.7805308430667185,False,-0.4038935851063542,False,0,False
2018-03-09,1320.958,1325.1180000000002,1312.8290000000002,1322.909,51.166792,0.0014978227638554,9.426527561080697,False,0.7773449843843855,False,-0.4043129659907153,False,0,False
2018-03-10,1320.958,1325.1180000000002,1312.8290000000002,1322.909,0.0,0.0,9.40426136127384,False,0.7773449843843855,False,-0.40116481232581097,False,0,False
2018-03-11,1323.272,1324.2189999999998,1322.6090000000002,1323.078,0.89426,0.0001277406126559,9.29234440035113,False,0.7770730600827118,False,-0.4036373807416883,False,0,False
2018-03-12,1323.069,1325.698,1315.048,1324.921,53.22109,0.001391994708148,9.298669784045812,False,0.7741076370768836,False,-0.4032861854466216,False,0,False
2018-03-13,1324.909,1328.2679999999998,1313.938,1326.349,62.64385,0.0010772197008134,9.30173007203625,False,0.7718099571787164,False,-0.40196749854819264,False,0,False
2018-03-14,1326.328,1329.9889999999998,1321.458,1325.198,44.500605,-0.0008681724836817,9.209154346220188,False,0.7736619386652642,False,-0.4037590124326092,False,0,False
2018-03-15,1325.222,1327.8919999999998,1315.0,1315.809,27.54653,-0.0071101966446587,9.195108856815317,False,0.7887690230937615,False,-0.4228166254057875,False,0,False
2018-03-16,1315.799,1321.698,1309.619,1314.082,27.07401,-0.0013133626057085,7.696485749867177,False,0.7915477998333518,False,-0.4042018167458347,False,0,False
2018-03-17,1315.799,1321.698,1309.619,1314.082,0.0,0.0,7.695256161608375,False,0.7915477998333518,False,-0.40196960902632484,False,0,False
2018-03-18,1313.138,1314.398,1312.778,1313.121,1.513705,-0.0007315765419428,7.591035728367346,False,0.7930940676079589,False,-0.3999713058113507,False,0,False
2018-03-19,1313.111,1319.592,1307.7389999999998,1317.028,28.968965,0.0029709365315418,7.668253024124228,False,0.7868076282787292,False,-0.403970072248474,False,0,False
2018-03-20,1317.028,1317.392,1307.1709999999998,1309.9979999999998,27.910675,-0.0053520724812015,7.766146610414671,False,0.7981190356205481,False,-0.4196225455918025,False,0,False
2018-03-21,1310.009,1336.582,1309.808,1332.001,40.8208,0.016656712374329,9.28197745815716,False,0.7627157787582386,False,-0.49134096887740497,False,0,False
2018-03-22,1332.008,1334.838,1324.761,1332.678,39.3742,0.0005081287573974,8.65488614393134,False,0.7616264725320063,False,-0.40914597248672213,False,0,False
2018-03-23,1332.658,1350.2179999999998,1331.7179999999998,1346.981,38.97655,0.01067534028323,9.147528905194484,False,0.7386126661009922,False,-0.4579044997056812,False,0,False
2018-03-24,1332.658,1350.2179999999998,1331.7179999999998,1346.981,0.0,0.0,9.122256547000632,False,0.7386126661009922,False,-0.41869659507729284,False,0,False
2018-03-25,1347.122,1350.872,1346.7720000000002,1348.278,1.586815,0.0009624307720442,9.105072845473725,False,0.7365257677621103,False,-0.43970629424134205,False,0,False
2018-03-26,1348.278,1355.8719999999998,1343.439,1352.839,32.65426,0.0033771246005546,9.141713895865916,False,0.7291870296559889,False,-0.44502420074505866,False,0,False
2018-03-27,1352.788,1356.788,1339.818,1345.402,36.325767,-0.0055124941268775,9.301474131066298,False,0.7411533079491758,False,-0.4587460880403257,False,0,False
2018-03-28,1345.402,1346.972,1323.5,1326.501,40.447,-0.0141482046960915,10.154225456801695,False,0.7715653862091635,False,-0.4909454154102237,False,0,False
2018-03-29,1326.499,1328.269,1321.178,1325.071,29.76021,-0.0010786055506977,9.616855258486186,False,0.773866284146404,False,-0.4050870867450957,False,0,False
2018-03-30,1326.499,1328.269,1321.178,1325.071,0.0,0.0,9.616633024258707,False,0.773866284146404,False,-0.40257751951003257,False,0,False
2018-03-31,1326.499,1328.269,1321.178,1325.071,0.0,0.0,9.615799815116606,False,0.773866284146404,False,-0.40257751951003257,False,0,False
2018-04-01,1325.742,1327.491,1324.811,1326.598,1.86536,0.0011517275865079,9.550851697991446,False,0.7714093113141199,False,-0.40493223387491656,False,0,False
2018-04-02,1326.619,1344.792,1325.732,1341.562,40.862025,0.0112168362421953,10.07866121937712,False,0.7473319429694582,False,-0.45531707602800214,False,0,False
2018-04-03,1341.561,1342.491,1329.0,1333.168,34.578492,-0.0062765419737841,10.26704130724313,False,0.7608380529591061,False,-0.4335405996748708,False,0,False
2018-04-04,1333.158,1348.218,1331.4689999999998,1333.442,40.403204,0.0002055043676911,10.251350941300668,False,0.7603971816060962,False,-0.4103758624479679,False,0,False
2018-04-05,1333.439,1333.842,1322.737,1330.888,32.260933,-0.0019171805161419,9.452275448399265,False,0.7645066175023986,False,-0.4107667796773908,False,0,False
2018-04-06,1330.922,1335.361,1319.651,1332.991,43.481694,0.0015789008711625,8.896155755962,False,0.7611228494170721,False,-0.4151631934945794,False,0,False
2018-04-07,1330.922,1335.361,1319.651,1332.991,0.0,0.0,8.85384706987098,False,0.7611228494170721,False,-0.41135708457599013,False,0,False
2018-04-08,1333.971,1334.818,1331.7410000000002,1332.471,2.818955,-0.0003901762670763,8.848614737375,False,0.7619595395760685,False,-0.40751965191741063,False,0,False
2018-04-09,1332.471,1337.902,1326.811,1336.432,40.083405,0.0029682629216772,8.883368167421365,False,0.7555862131918661,False,-0.41356251600995836,False,0,False
2018-04-10,1336.448,1342.578,1331.0490000000002,1341.769,38.120155,0.0039855164452248,8.945541259744422,False,0.7469988759253959,False,-0.41683292177222164,False,0,False
2018-04-11,1341.758,1365.172,1339.721,1352.898,52.808208,0.0082600657345404,9.224337323233083,False,0.7290920975033336,False,-0.47032808489367894,False,0,False
2018-04-12,1352.898,1353.1509999999998,1333.722,1337.738,42.7115,-0.0112688304371074,9.85267888028061,False,0.7534848336771555,False,-0.47809037377390634,False,0,False
2018-04-13,1337.729,1347.111,1333.178,1345.241,38.00788,0.0055930512756152,9.964293504559238,False,0.7414123600945575,False,-0.42344385796047546,False,0,False
2018-04-14,1337.729,1347.111,1333.178,1345.241,0.0,0.0,9.702027989935434,False,0.7414123600945575,False,-0.41731691589216413,False,0,False
2018-04-15,1345.941,1347.098,1340.102,1343.8010000000002,3.97698,-0.0010710134967384,9.69782997121022,False,0.743729348227163,False,-0.43309792735031666,False,0,False
2018-04-16,1343.802,1350.439,1341.118,1348.068,32.650515,0.0031702906596686,9.720156284907262,False,0.7368636618647821,False,-0.43581993426960713,False,0,False
2018-04-17,1348.058,1349.341,1337.648,1346.221,31.715573,-0.0013710483836948,9.730965217005204,False,0.7398355209487563,False,-0.4284012211397455,False,0,False
2018-04-18,1346.222,1355.652,1342.2510000000002,1350.541,32.756405,0.0032038449779873,9.735651417663483,False,0.732884556550939,False,-0.4421747806357926,False,0,False
2018-04-19,1350.572,1354.662,1340.909,1344.371,38.158131,-0.0045790072408201,9.695437471981547,False,0.74281220709134,False,-0.4558264892227528,False,0,False
2018-04-20,1344.381,1345.679,1335.0,1335.142,27.32471,-0.0068885924382948,8.71452466082417,False,0.7576618483939921,False,-0.43743395386098416,False,0,False
2018-04-21,1344.381,1345.679,1335.0,1335.142,0.0,0.0,8.713592209825759,False,0.7576618483939921,False,-0.4166388618858079,False,0,False
2018-04-22,1334.171,1335.322,1331.568,1332.888,1.86716,-0.0016896365754809,8.121652666947313,False,0.761288578429335,False,-0.4109429701995553,False,0,False
2018-04-23,1332.888,1335.419,1322.078,1324.4989999999998,30.39744,-0.0063137419335431,8.302111932246529,False,0.7747866433213004,False,-0.42920213605899993,False,0,False
2018-04-24,1324.518,1332.631,1322.0,1331.618,29.947425,0.0053604694724012,8.468431035072305,False,0.7633320332407303,False,-0.4145343788574715,False,0,False
2018-04-25,1331.609,1331.638,1318.721,1322.629,23.44034,-0.0067733216737808,8.583725577931279,False,0.7777955098546148,False,-0.4236091983952779,False,0,False
2018-04-26,1322.601,1326.521,1315.198,1317.929,25.721205,-0.0035598573963743,8.507960583321129,False,0.7853579016763139,False,-0.4101532520581222,False,0,False
2018-04-27,1317.928,1325.162,1315.258,1323.218,21.51341,0.0040050834504354,7.5894779289986545,False,0.7768477973475972,False,-0.4051322414031553,False,0,False
2018-04-28,1317.928,1325.162,1315.258,1323.218,0.0,0.0,7.583613555471033,False,0.7768477973475972,False,-0.4017677675297978,False,0,False
2018-04-29,1322.909,1325.3480000000002,1322.228,1323.312,0.76267,7.103641374874581e-05,7.583679470925862,False,0.7766965495111635,False,-0.40402085854371034,False,0,False
2018-04-30,1323.312,1324.8909999999998,1310.168,1315.069,22.906601,-0.0062485492582075,7.793833245713606,False,0.7899596975507951,False,-0.4242166345647327,False,0,False
2018-05-01,1315.089,1315.232,1301.678,1305.5220000000002,25.920982,-0.0072861749400536,8.041465267089063,False,0.8053210070660639,False,-0.4257330329224257,False,0,False
2018-05-02,1305.522,1313.361,1303.868,1305.838,29.56958,0.0002420194852813,7.23671752698137,False,0.8048125568925202,False,-0.3997268713918476,False,0,False
2018-05-03,1305.838,1318.068,1305.428,1312.789,25.512601,0.0053089014402021,7.267638364911829,False,0.7936282620940875,False,-0.4077835094010675,False,0,False
2018-05-04,1312.789,1315.411,1308.0,1314.811,27.20177,0.0015390473429139,7.2893469016338415,False,0.7903748245912203,False,-0.40306548800729247,False,0,False
2018-05-05,1312.789,1315.411,1308.0,1314.811,0.0,0.0,7.277417874838478,False,0.7903748245912203,False,-0.3999270477394734,False,0,False
