Date,Open,High,Low,Close,Volume,Returns,Volatility_30,z_score,anomaly_score,outlier_count,outlier_iqr,outlier_zscore,outlier_iforest,severity,direccion
2025-11-12,4142.375,4211.495,4098.665,4190.974999999999,55.2768,0.0116568667175483,28.60361163968369,3.837429241678234,-0.7385173607575599,3,True,True,True,Crítico,ALZA
2025-11-13,4190.965,4244.925,4144.964999999999,4185.725,69.810672,-0.0012534770703024,28.51641592411561,3.8289818891114433,-0.7410199451053449,3,True,True,True,Crítico,CAÍDA
2025-11-14,4185.795,4211.014999999999,4031.955,4082.019,60.82001,-0.0250882077334865,29.22051137917857,3.6621169090558747,-0.7500996730322306,3,True,True,True,Crítico,CAÍDA
2025-11-15,4185.795,4211.014999999999,4031.955,4082.019,0.0,0.0,26.991608695770548,3.6621169090558747,-0.7233117640169316,3,True,True,True,Crítico,CAÍDA
2025-11-16,4084.898,4106.295,4070.395,4096.198,1.7131,0.003467507454716,26.02680337783401,3.6849311970643606,-0.7081785550497316,3,True,True,True,Crítico,ALZA
2025-11-17,4096.248,4101.6050000000005,4006.735,4036.345,46.12407,-0.0147196469005917,26.314146995894927,3.5886265507443214,-0.7231888808744437,3,True,True,True,Crítico,CAÍDA
2025-11-18,4036.435,4082.275,3997.658,4076.635,50.61179,0.0099323137046321,26.52512213811955,3.653453947871189,-0.7034032884764589,3,True,True,True,Crítico,ALZA
2025-11-19,4076.595,4132.675,4055.248,4104.165,47.60808,0.0067304185219798,25.11840576989308,3.697750255711909,-0.7154023080247999,3,True,True,True,Crítico,ALZA
2025-11-20,4104.265,4109.805,4038.605,4078.675,63.94997,-0.0062301309688278,17.23522115757609,3.656736347725714,-0.7106496541046776,3,True,True,True,Crítico,CAÍDA
2025-11-21,4078.665,4100.839,4022.075,4064.279,63.53061,-0.0035358212752443,17.26076131964651,3.633572902477801,-0.7053803126921155,3,True,True,True,Crítico,CAÍDA
2025-11-22,4078.665,4100.839,4022.075,4064.279,0.0,0.0,17.072634338882196,3.633572902477801,-0.7026419846211173,3,True,True,True,Crítico,CAÍDA
2025-11-23,4070.098,4077.285,4064.745,4074.905,1.19017,0.0026110740430686,17.085205883854822,3.650670344072988,-0.7062645704935685,3,True,True,True,Crítico,ALZA
2025-11-24,4074.895,4075.855,4040.375,4043.345,4.81709,-0.0077751138458756,17.22146802072733,3.5998896875000437,-0.7091374915446653,3,True,True,True,Crítico,CAÍDA
