,Open,High,Low,Close,Volume,Returns,Volatility_30,outlier_iqr,z_score,outlier_zscore,anomaly_score,outlier_iforest,outlier_count,outlier_consensus,sentiment_numeric,sentiment,sentiment_score,num_noticias,sentiment_ma7,sentiment_ma30,sentiment_extreme,has_outlier,outlier_AND_extreme_sentiment
2016-11-28,1186.659,1197.5590000000002,1183.018,1194.612,61.554676,0.0066274048045184,13.160731551920083,False,0.9837773638628062,False,-0.4842682843959899,False,0,False,-0.5,-0.3901788033545017,0.7980857193470001,16,-0.1406974523982337,-0.1207048690099836,False,False,False
2016-11-29,1194.551,1194.9489999999998,1181.021,1188.772,65.440248,-0.004900604927907,13.076825325256737,False,0.993174037956152,False,-0.4836356730141465,False,0,False,0.0434782608695652,0.0116542240847711,0.8114979267120361,23,-0.1420933632991423,-0.1288841171429086,False,False,False
2016-11-30,1188.721,1194.889,1170.718,1172.348,72.49967,-0.0139122661331497,13.492060419451562,False,1.0196005748241503,False,-0.5308719198245175,False,0,False,0.025,-0.0027433432638645,0.7889028526842594,40,-0.1618624449362419,-0.1182270422895303,False,False,False
2016-12-01,1188.721,1194.889,1170.718,1172.348,0.0,0.0,13.046948473128722,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.3333333333333333,-0.2712469945351283,0.848650927344958,12,-0.188096549101251,-0.1004398700029315,False,False,False
2016-12-02,1188.721,1194.889,1170.718,1172.348,0.0,0.0,12.111307876514331,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.35,-0.2769498467445374,0.812276765704155,20,-0.1587897506914647,-0.0937610614675993,False,False,False
2016-12-04,1188.721,1194.889,1170.718,1172.348,0.0,0.0,12.111307876514331,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.2,-0.2035723507404327,0.686479240655899,5,-0.1864618007183255,-0.0947598898991195,False,False,False
2016-12-06,1188.721,1194.889,1170.718,1172.348,0.0,0.0,11.866448746447931,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.25,-0.1836387291550636,0.7598800733685493,16,-0.1908629753918931,-0.0908282663342934,False,False,False
2016-12-07,1188.721,1194.889,1170.718,1172.348,0.0,0.0,11.88330235176491,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.2608695652173913,-0.1850312144859977,0.722207222295844,23,-0.1661924944196485,-0.0772157577757287,False,False,False
2016-12-08,1188.721,1194.889,1170.718,1172.348,0.0,0.0,11.84723516311648,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.2307692307692307,-0.1820501261032544,0.7712446852372243,26,-0.1320336102652228,-0.0731473529432564,False,False,False
2016-12-09,1188.721,1194.889,1170.718,1172.348,0.0,0.0,11.78239963692935,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.0434782608695652,-0.033551565978838,0.7796060831650443,23,-0.1236094730641987,-0.0739461968584631,False,False,False
2016-12-11,1188.721,1194.889,1170.718,1172.348,0.0,0.0,8.54230874448137,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.1666666666666666,-0.0985536277294159,0.7892467578252157,6,-0.121006758801609,-0.0882721644882136,False,False,False
2016-12-12,1188.721,1194.889,1170.718,1172.348,0.0,0.0,8.54230874448137,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,0.0555555555555555,-0.0378376576635572,0.7691420548492007,18,-0.1117347015393424,-0.0907176658292002,False,False,False
2016-12-14,1188.721,1194.889,1170.718,1172.348,0.0,0.0,8.401586818677968,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.1627906976744186,-0.1446033903332644,0.7531650613906772,43,-0.1162651118932964,-0.0815421447717845,False,False,False
2016-12-15,1188.721,1194.889,1170.718,1172.348,0.0,0.0,8.320688173431865,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.2058823529411764,-0.1654197293169358,0.7848954761729521,34,-0.0738965023039705,-0.0693914947293085,False,False,False
2016-12-16,1188.721,1194.889,1170.718,1172.348,0.0,0.0,8.323582786784781,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.1818181818181818,-0.1201268136501312,0.742206485434012,22,-0.0823964444325909,-0.0689995821241927,False,False,False
2016-12-17,1188.721,1194.889,1170.718,1172.348,0.0,0.0,7.948364496035013,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.5,-0.2137629985809326,0.5593271255493164,2,-0.0831498888572022,-0.0728198777822206,False,False,False
2016-12-18,1188.721,1194.889,1170.718,1172.348,0.0,0.0,7.802516159692105,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,0.3333333333333333,0.2630287011464436,0.8473709424336752,3,-0.0539126893668777,-0.0652144893527908,False,False,False
2016-12-20,1188.721,1194.889,1170.718,1172.348,0.0,0.0,7.807292644401459,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.1666666666666666,-0.158053222629759,0.7898121012581719,18,-0.0318446753689049,-0.0681015647003918,False,False,False
2016-12-21,1188.721,1194.889,1170.718,1172.348,0.0,0.0,7.325267386745754,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.0454545454545454,-0.0431117686358365,0.7517555179921064,22,0.0307512974756276,-0.0526981878578532,False,False,False
2016-12-23,1188.721,1194.889,1170.718,1172.348,0.0,0.0,4.870573661927042,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,0.0909090909090909,0.0600570060990073,0.7304952252994884,11,0.0849819340231098,-0.0420660632544565,False,False,False
2016-12-25,1188.721,1194.889,1170.718,1172.348,0.0,0.0,4.794332115599926,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,0.0,-0.0109436313311258,0.9143665234247844,3,0.0121983496270654,-0.0302007308833072,False,False,False
2016-12-26,1188.721,1194.889,1170.718,1172.348,0.0,0.0,4.794332115599926,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,0.4,0.3180449962615966,0.8571109056472779,5,0.0166588262261078,-0.0135833308331439,True,False,False
2016-12-27,1188.721,1194.889,1170.718,1172.348,0.0,0.0,4.721487682753732,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,0.3333333333333333,0.1658514572514428,0.6944369508160485,9,0.006633074051837,0.0008540774380169,False,False,False
2016-12-28,1188.721,1194.889,1170.718,1172.348,0.0,0.0,4.228554043743305,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.25,-0.2464563896258672,0.7747687647740046,12,0.0373993083052291,0.0054881642473135,False,False,False
2016-12-29,1188.721,1194.889,1170.718,1172.348,0.0,0.0,4.032157798574513,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.1333333333333333,-0.1268298864364624,0.7844751755396525,15,0.0528685457576907,0.0104544663623879,False,False,False
2016-12-30,1188.721,1194.889,1170.718,1172.348,0.0,0.0,0.0,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,-0.1538461538461538,-0.1132920338557316,0.6912461381692153,13,-0.0001995110121463,0.0009285667771372,False,False,False
2017-01-01,1188.721,1194.889,1170.718,1172.348,0.0,0.0,0.0,False,1.0196005748241503,False,-0.4785512090583448,False,0,False,0.3333333333333333,0.2754206458727519,0.8548640012741089,3,-0.0402652720110435,0.0081197650963339,False,False,False
2017-01-02,1150.0,1152.472,1149.418,1150.361,0.62341,-0.0189327692497281,5.487237840929632,False,1.054978087373875,False,-0.608461383693872,True,1,False,0.0,0.0973410308361053,0.8220272958278656,2,-0.028202523560435,-0.0050508175116064,False,False,False
2017-01-03,1150.361,1164.408,1146.039,1157.109,56.89083,0.0058488467775135,5.7986924719337285,False,1.0441204235413586,False,-0.5518090482321483,False,0,False,-0.1052631578947368,-0.0534314011272631,0.8055496560899835,19,-0.0207922592614056,-0.0054426457427156,False,False,False
2017-01-05,1165.858,1185.038,1165.798,1180.772,82.352126,0.0127454752945025,7.278328041496404,False,1.006046194248407,False,-0.5470992502867518,False,0,False,-0.1052631578947368,-0.1146088697408375,0.6915002606417003,19,0.0610148830054547,-0.0078976379551105,False,False,False
2017-01-06,1180.772,1182.649,1170.919,1172.158,68.12929,-0.0073219674906416,7.601388086486499,False,1.0199062885360917,False,-0.5208461615145356,False,0,False,-0.2083333333333333,-0.1620171504716078,0.7714495795468489,24,0.0284857541046006,-0.0082624272454164,False,False,False
2017-01-07,1180.772,1182.649,1170.919,1172.158,0.0,0.0,7.601388086486499,False,1.0199062885360917,False,-0.4943276242837945,False,0,False,-0.1666666666666666,-0.0749580363432566,0.6760317186514536,6,0.0258670531837201,-0.0081148815571239,False,False,False
2017-01-08,1172.591,1173.972,1171.588,1173.841,0.47981,0.00143478346642,7.612842487313551,False,1.0171983086561085,False,-0.5053212727630809,False,0,False,0.5,0.4593579620122909,0.904973030090332,4,0.0756357748825384,-0.016882504928672,True,False,False
2017-01-09,1173.791,1186.078,1172.6409999999998,1182.499,56.66177,0.0073487178960607,7.901740086497109,False,1.003267417508816,False,-0.5032831875748986,False,0,False,0.0909090909090909,0.0477167435667731,0.778676066886295,22,0.1276489732711961,-0.0154512058054882,False,False,False
2017-01-12,1193.478,1206.929,1192.8010000000002,1196.302,63.962864,0.0023768048535147,8.129551012736474,False,0.9810581208460676,False,-0.4503130047183258,False,0,False,0.0769230769230769,0.0790101243899418,0.8215373548177572,26,0.1442216218804113,-0.0187406508059537,False,False,False
2017-01-15,1200.202,1204.972,1197.849,1203.369,0.94155,0.0055840950890385,8.247224089630913,False,0.9696871797813976,False,-0.4615637176471497,False,0,False,0.25,0.2949496507644653,0.8323948383331299,4,0.1502069038364449,-0.0504376386805339,False,False,False
2017-01-17,1203.078,1218.798,1203.022,1215.102,71.311985,0.0099164906453096,8.65014964118814,False,0.9508085535592696,False,-0.4836613466045764,False,0,False,0.3181818181818182,0.2494835189797661,0.7738995267586275,22,0.0389659730437806,-0.0493673216122387,False,False,False
2017-01-18,1215.052,1217.509,1201.7579999999998,1203.031,63.28061,-0.0099838183145551,9.234155375039949,False,0.9702310283847452,False,-0.4734284791124833,False,0,False,-0.0434782608695652,-0.0460086102071015,0.7931079177752786,23,0.0488896270837395,-0.0558083616513012,False,False,False
2017-01-19,1202.942,1206.479,1195.849,1203.5590000000002,78.0685,0.000438795148714,9.231474700586428,False,0.969381466069456,False,-0.4442765701618328,False,0,False,-0.0714285714285714,-0.0330610626510211,0.8066609001585415,28,-0.0242482672436477,-0.0654936323435245,False,False,False
2017-01-20,1203.669,1214.898,1198.578,1209.6090000000002,74.54859,0.0050141661713428,9.304237369593856,False,0.9596468978734386,False,-0.4568976194195462,False,0,False,-0.4117647058823529,-0.319328553536359,0.7833169768838322,17,-0.0887208226766485,-0.0691696621073644,False,False,False
2017-01-22,1209.462,1215.691,1209.462,1215.401,1.32594,0.0047768966015328,9.360542523588434,False,0.9503274567178466,False,-0.4430215469474256,False,0,False,0.25,0.1171823218464851,0.5535190850496292,4,-0.1585141104864416,-0.0731305941038688,False,False,False
2017-01-23,1215.401,1219.931,1209.258,1217.369,68.130401,0.0016179091564687,9.35422929555944,False,0.9471609062699522,False,-0.4252900931644894,False,0,False,-0.4444444444444444,-0.432955135901769,0.861803455485238,18,-0.1706658079367568,-0.0690480937194647,False,False,False
2017-01-24,1217.369,1218.5490000000002,1206.549,1209.101,60.11978,-0.0068148643904705,9.63797054739263,False,0.9604642797979968,False,-0.4558878926127709,False,0,False,-0.2,-0.1563582372665405,0.7564091742038727,25,-0.1958480315483474,-0.0778763442086685,False,False,False
2017-01-25,1209.152,1209.779,1193.208,1200.948,65.561935,-0.006765863350969,9.89674892506716,False,0.9735826160793408,False,-0.4674612703208535,False,0,False,-0.3181818181818182,-0.2390694956887852,0.7170762880281969,22,-0.150229666757439,-0.0808722601324683,False,False,False
2017-01-26,1200.959,1202.622,1184.378,1188.228,61.12896,-0.0106481231899634,10.438225957082068,False,0.9940493445840252,False,-0.4970555712067473,False,0,False,-0.1923076923076923,-0.1310704923593081,0.7217047191583194,26,-0.1834148911546864,-0.0732394693128735,False,False,False
2017-01-27,1188.278,1191.568,1180.548,1190.088,60.057935,0.0015641322508942,10.44222935395888,False,0.9910565682460762,False,-0.4746491505252649,False,0,False,-0.3529411764705882,-0.2093366279321558,0.7045097386135775,17,-0.1418206029758338,-0.0704391606220914,False,False,False
2017-01-28,1188.278,1191.568,1180.548,1190.088,0.0,0.0,10.44222935395888,False,0.9910565682460762,False,-0.4703388461735712,False,0,False,0.0,0.0,0.9176331758499146,1,-0.246748373386099,-0.0601125429556747,False,False,False
2017-01-31,1196.641,1215.322,1196.078,1211.591,78.140065,0.0124760770467744,11.019717152737506,False,0.956457821152033,False,-0.5072138366983249,False,0,False,-0.0952380952380952,-0.1151142489342462,0.7880560599622273,21,-0.2095718910423112,-0.0622641505733385,False,False,False
2017-02-02,1209.698,1225.288,1209.5990000000002,1214.598,81.43838,0.0040829229654331,9.236647643757944,False,0.9516194994056818,False,-0.4347340824588436,False,0,False,-0.1904761904761904,-0.1417951186498006,0.7925595045089722,21,-0.1730169928353069,-0.0834869494307626,False,False,False
2017-02-04,1214.698,1221.338,1206.351,1219.5379999999998,0.0,0.0,8.457717495094851,False,0.943670942895215,False,-0.422620794706904,False,0,False,-1.0,-0.8908526301383972,0.8908526301383972,1,-0.1609269979186071,-0.0918604877797745,True,False,False
2017-02-06,1220.849,1235.599,1220.088,1233.282,77.537485,0.0101414003008761,8.4527068625079,False,0.9215565783851216,False,-0.4637926234540948,False,0,False,0.0,0.0211658807177292,0.7243927811321459,19,-0.2118894668530447,-0.0948380258403373,False,False,False
2017-02-07,1233.289,1235.709,1227.691,1231.969,65.961885,-0.0010652060371548,8.49035060094396,False,0.9236692210365876,False,-0.4145359005334625,False,0,False,0.1764705882352941,0.1248137950897216,0.7543294605086831,17,-0.2305385521955232,-0.1079750287432097,False,False,False
2017-02-08,1231.969,1244.708,1229.979,1239.771,71.159495,0.0063129826855274,8.434652842402874,False,0.9111156506125668,False,-0.4295187942821521,False,0,False,-0.1304347826086956,-0.1247066635152568,0.787653588730356,23,-0.208970252720353,-0.117037379141572,False,False,False
2017-02-10,1226.471,1237.069,1221.589,1232.858,74.19513,0.0051941113689596,9.104399873206964,False,0.9222388026686112,False,-0.4250474707409976,False,0,False,-0.3888888888888889,-0.356737282541063,0.8256450295448303,18,-0.0801951439582049,-0.1155037588013353,False,False,False
2017-02-11,1226.471,1237.069,1221.589,1232.858,0.0,0.0,9.101099506596496,False,0.9222388026686112,False,-0.4110416975660916,False,0,False,-0.5,-0.2456578463315963,0.6173325031995773,2,-0.0821526193290074,-0.1156651456502505,False,False,False
2017-02-12,1231.479,1232.822,1228.619,1230.178,1.06054,-0.0021761769277019,9.145947750557909,False,0.926550975026516,False,-0.4182198288803868,False,0,False,0.0,0.0091829776763916,0.8596817493438721,5,-0.0749042581331707,-0.1073570400412542,False,False,False
2017-02-13,1230.211,1232.268,1219.298,1226.152,70.16282,-0.0032780641079848,9.223636314452346,False,0.9330288876805932,False,-0.4204614480398398,False,0,False,-0.0588235294117647,0.0105731311966391,0.7123147529714248,17,-0.0614603932049014,-0.1085409896768697,False,False,False
2017-02-14,1226.201,1234.478,1221.839,1228.398,67.33157,0.0018300711958208,9.118409224529408,False,0.929415029801543,False,-0.4166547622375569,False,0,False,0.0,0.0074635531221117,0.719156182947613,21,0.0106137013753779,-0.1015380271008512,False,False,False
2017-02-17,1238.452,1243.749,1233.7279999999998,1233.7279999999998,60.436585,-0.003821732842878,8.336962682338978,False,0.9208389556718286,False,-0.4219658912874497,False,0,False,0.1666666666666666,0.1755523234605789,0.7203113287687302,12,0.0257782130122956,-0.1005348292889525,False,False,False
2017-02-19,1234.901,1238.088,1234.881,1236.168,0.76476,0.001975792336004,8.253194511536602,False,0.916912948002691,False,-0.4139599285451319,False,0,False,0.0,-0.0305996090173721,0.8750874698162079,4,-0.0008659271858215,-0.1193516310591194,False,False,False
2017-02-20,1236.121,1238.941,1232.711,1237.011,33.86235,0.0006817137236307,8.250362619263335,False,0.9155565445333944,False,-0.4084323160147401,False,0,False,0.25,0.1477813795208931,0.6110193654894829,4,-0.0314462897715678,-0.0991691260842407,False,False,False
2017-02-22,1234.801,1240.329,1231.179,1236.751,65.557825,0.0015779562029172,8.190429817860633,False,0.9159748896128928,False,-0.4111446720267548,False,0,False,-0.1739130434782608,-0.1395062648731729,0.7487814400507056,23,-0.0339862284214327,-0.0988419966545561,False,False,False
2017-02-26,1257.581,1257.6319999999998,1254.881,1255.821,0.55832,-0.0004832323641582,7.28196494912375,False,0.8852908870512314,False,-0.4053382704095064,False,0,False,-0.3333333333333333,-0.1773260037104288,0.7493916153907776,3,-0.0732309083903307,-0.1043229437516987,False,False,False
2017-02-27,1255.821,1263.831,1250.938,1253.3280000000002,67.752225,-0.0019871285605899,7.346944590032882,False,0.8893021727558047,False,-0.4071356622921831,False,0,False,-0.2,-0.2034894069035848,0.8227435866991679,15,-0.0720576775265779,-0.0991332281733172,False,False,False
2017-02-28,1253.348,1258.358,1245.689,1245.948,60.891105,-0.0059057274584495,7.652165524169058,False,0.9011767369354096,False,-0.424293309489244,False,0,False,0.0,-0.0103160174269425,0.7966649218609458,19,-0.0931693031724198,-0.0969159765148775,False,False,False
2017-03-01,1245.918,1250.5990000000002,1236.849,1247.151,77.643245,0.0009650640374631,7.650711419689474,False,0.8992410864329619,False,-0.4126889224509341,False,0,False,-0.1176470588235294,-0.0991604363217073,0.6733212681377635,17,-0.0786545036360346,-0.0701941343693993,False,False,False
2017-03-03,1235.279,1236.288,1222.808,1234.008,73.929271,-0.0010132562473254,7.527565194000998,False,0.9203884302015992,False,-0.4108208722271184,False,0,False,-0.0666666666666666,-0.0223869929711023,0.7867305318514506,30,-0.063334415286898,-0.0708996637266569,False,False,False
2017-03-04,1235.279,1236.288,1222.808,1234.008,0.0,0.0,7.459150974194776,False,0.9203884302015992,False,-0.4085657560700856,False,0,False,0.0,0.0,0.8415320515632629,1,-0.0225982381895255,-0.0774921591986602,False,False,False
2017-03-05,1232.731,1236.868,1232.568,1236.758,1.16991,0.0022260312272144,7.402466936322455,False,0.9159636264761368,False,-0.4140602710295697,False,0,False,0.0,-0.0379026681184768,0.7805968374013901,8,-0.052962558360136,-0.068975658584168,False,False,False
2017-03-06,1236.758,1236.768,1224.048,1225.968,64.231014,-0.0087627036401139,7.871354615253716,False,0.933324947275315,False,-0.4401472468108798,False,0,False,-0.0588235294117647,-0.0700853852664723,0.7810301044408012,17,-0.0568342535869747,-0.0605321427276267,False,False,False
2017-03-08,1216.152,1218.489,1206.548,1208.369,57.040156,-0.0063791451607773,7.810610668426804,False,0.9616420820987384,False,-0.4577616804738513,False,0,False,0.1428571428571428,0.0816638327780224,0.7854639376912799,21,-0.1684323329902162,-0.0538792337622334,False,False,False
2017-03-09,1208.368,1208.958,1198.688,1199.7479999999998,74.93281,-0.0071599817034154,8.03328626375102,False,0.9755134395231791,False,-0.470546409342026,False,0,False,-0.32,-0.2228662586212158,0.77952467918396,25,-0.1006602391492084,-0.0396635444607426,False,False,False
2017-03-10,1199.748,1206.299,1194.848,1203.892,57.862795,0.0034481071257096,7.85111896725466,False,0.9688456625637912,False,-0.4555210395984159,False,0,False,-0.1428571428571428,-0.1262623029095786,0.7731683083942958,14,-0.1237488215668003,-0.0452924915061984,False,False,False
2017-03-11,1199.748,1206.299,1194.848,1203.892,0.0,0.0,7.282113012620904,False,0.9688456625637912,False,-0.4470293873422919,False,0,False,-1.0,-0.8035735487937927,0.8035735487937927,1,-0.137226396945058,-0.0436820689105725,True,False,False
2017-03-12,1205.831,1207.189,1205.308,1205.939,0.83968,0.0016988747280066,7.108022172457451,False,0.9655519995725104,False,-0.443362235311093,False,0,False,0.6,0.4744046568870544,0.8321071147918702,5,-0.1430959132823186,-0.0457187928433717,True,False,False
2017-03-13,1205.989,1211.129,1201.759,1202.188,62.32333,-0.0031152867216922,7.137281065047234,False,0.9715874318540412,False,-0.4440569930682373,False,0,False,-0.2857142857142857,-0.1995227450416201,0.7870397142001561,21,-0.1220118147502323,-0.0455639499655422,False,False,False
2017-03-14,1202.188,1207.588,1197.298,1200.339,62.018883,-0.0015392129745478,7.129299885148085,False,0.9745625089770888,False,-0.4429471127348353,False,0,False,-0.25,-0.1644284129142761,0.7343594431877136,20,-0.1167168237308708,-0.057658273550973,False,False,False
2017-03-15,1200.422,1221.998,1197.548,1220.4009999999998,66.312505,0.0165754763651729,8.68620156284242,False,0.942282359035188,False,-0.5140535593034955,False,0,False,0.064516129032258,0.0405772184171984,0.72349783297508,31,-0.0019206024746147,-0.0577505926819425,False,False,False
2017-03-16,1220.401,1233.698,1220.028,1226.301,73.649703,0.004822827983138,8.78839105420548,False,0.9327891437696502,False,-0.4297971488400078,False,0,False,-0.0333333333333333,-0.0752775688966115,0.7366609940926234,30,-0.0801157061828191,-0.0572256325731972,False,False,False
2017-03-17,1226.261,1231.579,1224.422,1228.528,55.21149,0.0018143834955006,8.735468424315169,False,0.9292058572617936,False,-0.4157265747168043,False,0,False,-0.1111111111111111,-0.0891973657740487,0.744971301820543,18,-0.0329284061883723,-0.0574860364462918,False,False,False
2017-03-19,1229.572,1231.2610000000002,1229.261,1231.2610000000002,1.02297,0.0022221427322513,8.588725769620813,False,0.924808406868452,False,-0.4177590635021317,False,0,False,0.0,0.0,0.820716659228007,3,-0.0242146053213077,-0.0525101988726213,False,False,False
2017-03-20,1231.289,1235.468,1230.068,1234.586,50.48587,0.0026968437337898,8.626031021944005,False,0.919458416909484,False,-0.4162677441682659,False,0,False,-0.0384615384615384,-0.0729610690703758,0.7320028107899886,26,-0.0365928618623069,-0.0504876780546589,False,False,False
2017-03-21,1234.597,1247.548,1226.8590000000002,1245.982,70.062659,0.0091882828247883,9.01252813261657,False,0.9011220302711676,False,-0.454856998658779,False,0,False,0.1538461538461538,0.1307883549195069,0.7712358797972019,26,0.0363973132259397,-0.0576480520328575,False,False,False
2017-03-22,1245.982,1251.319,1243.949,1246.025,72.794018,3.4510336451224066e-05,9.011870964122773,False,0.9010528424310966,False,-0.4086226098744749,False,0,False,-0.1176470588235294,-0.1034318068448235,0.7890743788550881,17,0.0265261825983703,-0.0689375167979823,False,False,False
2017-03-23,1246.025,1253.272,1242.781,1245.548,72.587134,-0.0003828906524734,8.993546405333213,False,0.9018203447500224,False,-0.4088693479155594,False,0,False,-0.0277777777777777,-0.0460705773697959,0.7861923235985968,36,0.0344942155970684,-0.0971595685575432,False,False,False
2017-03-26,1246.622,1254.231,1246.621,1252.8780000000002,2.427988,0.0083427758734848,8.705781421042262,False,0.890026231547244,False,-0.4459206003678707,False,0,False,0.5,0.4356536567211151,0.9008558094501496,2,0.0612673119609226,-0.0916598808718572,True,False,False
2017-03-27,1252.892,1261.012,1252.362,1252.9889999999998,51.234232,8.859209213604441e-05,8.705902686060393,False,0.8898476303786896,False,-0.4061299768276285,False,0,False,-0.1785714285714285,-0.1582952801670347,0.7550090519445283,28,0.0388755008749235,-0.1005996823500539,False,False,False
2017-03-28,1252.948,1258.319,1247.671,1250.1409999999998,50.611087,-0.0022755519920613,8.728381786010884,False,0.8944301180187321,False,-0.4085545377391609,False,0,False,0.0625,0.0557762309908866,0.7770764343440533,16,0.0229302835610368,-0.1022430728012127,False,False,False
2017-03-29,1250.152,1254.6090000000002,1247.288,1252.582,52.329355,0.0019506759429856,8.731017819096273,False,0.8905025013300576,False,-0.4150474052940357,False,0,False,0.1764705882352941,0.1144506054766038,0.7637377381324768,17,0.0091866747849708,-0.1047860877277825,False,False,False
2017-03-30,1252.558,1252.909,1242.233,1243.651,45.513594,-0.007155612563126,8.81138112993704,False,0.9048726548108232,False,-0.4332320550741022,False,0,False,0.1111111111111111,-0.0259543226824866,0.7742104331652323,18,-0.0761320190963415,-0.0933731959822152,False,False,False
2017-04-02,1247.378,1249.708,1247.378,1248.2279999999998,2.02544,-0.0001041422167052,8.388329976774333,False,0.8975081723921174,False,-0.4059033686768612,False,0,False,-0.25,-0.2150483280420303,0.8741283565759659,4,-0.0837043395148253,-0.1158095380891403,False,False,False
2017-04-04,1255.591,1261.249,1254.021,1255.561,45.146835,3.902714099205441e-05,8.520344555834978,False,0.8857092321307296,False,-0.4046932324460435,False,0,False,-0.125,-0.1422758388022581,0.805359079192082,24,-0.0718210711159273,-0.1113565635766768,False,False,False
2017-04-05,1255.509,1258.809,1243.691,1258.2279999999998,55.020705,0.0021218972639859,8.063532247128721,False,0.8814179770267995,False,-0.4107796836669204,False,0,False,-0.1851851851851851,-0.1615772004480715,0.7717203718644602,27,-0.093668987867276,-0.0957634182856663,False,False,False
2017-04-07,1251.478,1270.531,1250.558,1253.759,69.09252000000001,0.0017786368742665,7.521735925818045,False,0.8886086853355598,False,-0.4097003692386252,False,0,False,-0.2352941176470588,-0.2113015230964212,0.7900510325151331,17,-0.1238466863865005,-0.1027870318021113,False,False,False
2017-04-08,1251.478,1270.531,1250.558,1253.759,0.0,0.0,7.10237487250986,False,0.8886086853355598,False,-0.4056890136356426,False,0,False,0.0,0.1389591097831726,0.709053635597229,2,-0.1415089170881741,-0.1051820298094618,False,False,False
2017-04-09,1253.971,1255.829,1253.408,1255.032,1.897078,0.0010148315337973,7.078392705967142,False,0.886560403465555,False,-0.4088986644759775,False,0,False,0.0,-0.0384848117828369,0.8664721349875132,6,-0.2475501145314663,-0.104460456730388,False,False,False
2017-04-10,1255.042,1257.041,1247.1080000000002,1255.911,51.5901,0.0007001353960695,7.069376608198545,False,0.8851460752929433,False,-0.4067574383548804,False,0,False,-0.2857142857142857,-0.237198212317058,0.7586886499609266,14,-0.2109097651382979,-0.1116359095720407,False,False,False
2017-04-14,1287.158,1288.562,1281.851,1286.398,0.0,0.0,7.110881184800062,False,0.8360918966826985,False,-0.3892417690241764,False,0,False,-0.3333333333333333,-0.3386839429537455,0.7612221439679464,12,-0.2073710063485061,-0.1205605940660104,False,False,False
2017-04-15,1287.158,1288.562,1281.851,1286.398,0.0,0.0,7.067356795841816,False,0.8360918966826985,False,-0.3892417690241764,False,0,False,-1.0,-0.884564220905304,0.884564220905304,1,-0.2661034466255279,-0.1244357966456643,True,False,False
2017-04-19,1289.158,1289.288,1274.071,1279.592,61.078965,-0.0074425850498557,8.300844698708769,False,0.8470428836483336,False,-0.4138991712468949,False,0,False,0.12,0.0949052453041076,0.7748958539962768,25,-0.2895417236146472,-0.1193962851941301,False,False,False
2017-04-21,1280.921,1288.211,1278.471,1284.421,58.69207,0.002727902015288,7.959499342315385,False,0.8392729283064216,False,-0.3885961658962951,False,0,False,-0.2,-0.1865302115678787,0.7937276631593704,20,-0.321540092773178,-0.1200364789408783,False,False,False
2017-04-23,1275.928,1275.977,1265.431,1274.181,5.309515,-0.0080044138741044,8.318906588046724,False,0.8557492883605072,False,-0.425492243508705,False,0,False,-0.2857142857142857,-0.2721679721559797,0.7913459880011422,7,-0.3015403303970285,-0.1350379670039488,False,False,False
2017-04-24,1274.181,1278.129,1266.648,1277.4509999999998,62.078625,0.0025630669235509,8.329574462721787,False,0.8504877944760487,False,-0.3958444263671716,False,0,False,-0.2916666666666667,-0.2025527507066726,0.7788690229256948,24,-0.1845930859345157,-0.1334759886155485,False,False,False
2017-04-25,1277.451,1277.869,1261.601,1263.591,56.631405,-0.0109090187824169,8.700462988886871,False,0.8727888052523793,False,-0.4417399725410175,False,0,False,-0.5625,-0.461186796426773,0.8336541168391705,16,-0.1548129858613825,-0.1393986908897007,False,False,False
2017-04-26,1263.682,1270.598,1260.008,1267.461,61.31805,0.003058019365744,8.737160847987468,False,0.866561899646001,False,-0.4055932412280532,False,0,False,-0.2,-0.198685606320699,0.789091153939565,15,-0.1524702680768504,-0.1501921662581443,False,False,False
